Indicator;Country;Forecast;Variant;Pred Value;Obs value;Cal year
TFR;Belgium;1992;M;1.80;1.60;1997
TFR;Belgium;1992;M;1.81;1.59;1998
TFR;Belgium;1992;M;1.82;1.61;1999
TFR;Belgium;1992;M;1.82;1.66;2000
TFR;Belgium;1992;M;1.83;1.64;2001
TFR;Belgium;1992;M;1.83;1.62;2002
TFR;Belgium;1992;M;1.83;;2003
TFR;Belgium;1992;M;1.84;;2004
TFR;Belgium;1992;M;1.84;;2005
TFR;Belgium;1992;M;1.84;;2006
TFR;Belgium;1992;M;1.85;;2007
TFR;Belgium;1992;M;1.85;;2008
TFR;Belgium;1992;M;1.85;;2009
TFR;Belgium;1992;M;1.85;;2010
TFR;Belgium;1992;H;1.74;1.65;1992
TFR;Belgium;1992;H;1.79;1.61;1993
TFR;Belgium;1992;H;1.83;1.56;1994
TFR;Belgium;1992;H;1.87;1.55;1995
TFR;Belgium;1992;H;1.89;1.59;1996
TFR;Belgium;1992;H;1.92;1.60;1997
TFR;Belgium;1992;H;1.93;1.59;1998
TFR;Belgium;1992;H;1.95;1.61;1999
TFR;Belgium;1992;H;1.96;1.66;2000
TFR;Belgium;1992;H;1.96;1.64;2001
TFR;Belgium;1992;H;1.97;1.62;2002
TFR;Belgium;1992;H;1.97;;2003
TFR;Belgium;1992;H;1.98;;2004
TFR;Belgium;1992;H;1.98;;2005
TFR;Belgium;1992;H;1.99;;2006
TFR;Belgium;1992;H;1.99;;2007
TFR;Belgium;1992;H;1.99;;2008
TFR;Belgium;1992;H;2.00;;2009
TFR;Belgium;1992;H;2.00;;2010
TFR;Belgium;1995;L;1.56;1.55;1995
TFR;Belgium;1995;L;1.58;1.59;1996
TFR;Belgium;1995;L;1.60;1.60;1997
TFR;Belgium;1995;L;1.62;1.59;1998
TFR;Belgium;1995;L;1.64;1.61;1999
TFR;Belgium;1995;L;1.65;1.66;2000
TFR;Belgium;1995;L;1.66;1.64;2001
TFR;Belgium;1995;L;1.67;1.62;2002
TFR;Belgium;1995;L;1.68;;2003
TFR;Belgium;1995;L;1.68;;2004
TFR;Belgium;1995;L;1.69;;2005
TFR;Belgium;1995;L;1.69;;2006
TFR;Belgium;1995;L;1.69;;2007
TFR;Belgium;1995;L;1.69;;2008
TFR;Belgium;1995;L;1.69;;2009
TFR;Belgium;1995;L;1.69;;2010
TFR;Belgium;1995;M;1.56;1.55;1995
TFR;Belgium;1995;M;1.58;1.59;1996
TFR;Belgium;1995;M;1.61;1.60;1997
TFR;Belgium;1995;M;1.64;1.59;1998
TFR;Belgium;1995;M;1.66;1.61;1999
TFR;Belgium;1995;M;1.68;1.66;2000
TFR;Belgium;1995;M;1.70;1.64;2001
TFR;Belgium;1995;M;1.71;1.62;2002
TFR;Belgium;1995;M;1.72;;2003
TFR;Belgium;1995;M;1.73;;2004
TFR;Belgium;1995;M;1.73;;2005
TFR;Belgium;1995;M;1.74;;2006
TFR;Belgium;1995;M;1.74;;2007
TFR;Belgium;1995;M;1.74;;2008
TFR;Belgium;1995;M;1.75;;2009
TFR;Belgium;1995;M;1.75;;2010
TFR;Belgium;1995;H;1.56;1.55;1995
TFR;Belgium;1995;H;1.58;1.59;1996
TFR;Belgium;1995;H;1.62;1.60;1997
TFR;Belgium;1995;H;1.65;1.59;1998
TFR;Belgium;1995;H;1.68;1.61;1999
TFR;Belgium;1995;H;1.71;1.66;2000
TFR;Belgium;1995;H;1.73;1.64;2001
TFR;Belgium;1995;H;1.75;1.62;2002
TFR;Belgium;1995;H;1.76;;2003
TFR;Belgium;1995;H;1.77;;2004
TFR;Belgium;1995;H;1.78;;2005
TFR;Belgium;1995;H;1.79;;2006
TFR;Belgium;1995;H;1.79;;2007
TFR;Belgium;1995;H;1.80;;2008
TFR;Belgium;1995;H;1.80;;2009
TFR;Belgium;1995;H;1.80;;2010
TFR;Belgium;2000;M;1.62;1.66;2000
TFR;Belgium;2000;M;1.63;1.64;2001
TFR;Belgium;2000;M;1.65;1.62;2002
TFR;Belgium;2000;M;1.65;;2003
TFR;Belgium;2000;M;1.66;;2004
TFR;Belgium;2000;M;1.66;;2005
TFR;Belgium;2000;M;1.66;;2006
TFR;Belgium;2000;M;1.66;;2007
TFR;Belgium;2000;M;1.66;;2008
TFR;Belgium;2000;M;1.66;;2009
TFR;Belgium;2000;M;1.66;;2010
TFR;Denmark;1974;M;1.93;1.89707;1974
TFR;Denmark;1974;M;1.93;1.91940;1975
TFR;Denmark;1974;M;1.93;1.74812;1976
TFR;Denmark;1974;M;1.93;1.66096;1977
TFR;Denmark;1974;M;1.93;1.66916;1978
TFR;Denmark;1974;M;1.93;1.60293;1979
TFR;Denmark;1974;M;1.93;1.54759;1980
TFR;Denmark;1974;M;1.93;1.43811;1981
TFR;Denmark;1974;M;1.93;1.42813;1982
TFR;Denmark;1974;M;1.93;1.37815;1983
TFR;Denmark;1974;M;1.93;1.40072;1984
TFR;Denmark;1974;M;1.93;1.44802;1985
TFR;Denmark;1974;M;1.93;1.48079;1986
TFR;Denmark;1974;M;1.93;1.49706;1987
TFR;Denmark;1974;M;1.93;1.56018;1988
TFR;Denmark;1974;M;1.93;1.62029;1989
TFR;Denmark;1977;M;1.70;1.66096;1977
TFR;Denmark;1977;M;1.75;1.66916;1978
TFR;Denmark;1977;M;1.80;1.60293;1979
TFR;Denmark;1977;M;1.85;1.54759;1980
TFR;Denmark;1977;M;1.90;1.43811;1981
TFR;Denmark;1977;M;1.90;1.42813;1982
TFR;Denmark;1977;M;1.90;1.37815;1983
TFR;Denmark;1977;M;1.90;1.40072;1984
TFR;Denmark;1977;M;1.90;1.44802;1985
TFR;Denmark;1977;M;1.90;1.48079;1986
TFR;Denmark;1977;M;1.90;1.49706;1987
TFR;Denmark;1977;M;1.90;1.56018;1988
TFR;Denmark;1977;M;1.90;1.62029;1989
TFR;Denmark;1977;M;1.90;1.66753;1990
TFR;Denmark;1977;M;1.90;1.68281;1991
TFR;Denmark;1977;M;1.90;1.76301;1992
TFR;Denmark;1977;M;1.90;1.74817;1993
TFR;Denmark;1977;M;1.90;1.80506;1994
TFR;Denmark;1977;M;1.90;1.80409;1995
TFR;Denmark;1977;M;1.90;1.74713;1996
TFR;Denmark;1977;M;1.90;1.75127;1997
TFR;Denmark;1977;M;1.90;1.72199;1998
TFR;Denmark;1977;M;1.90;1.73378;1999
TFR;Denmark;1978;M;1.75;1.66916;1978
TFR;Denmark;1978;M;1.80;1.60293;1979
TFR;Denmark;1978;M;1.85;1.54759;1980
TFR;Denmark;1978;M;1.90;1.43811;1981
TFR;Denmark;1978;M;1.90;1.42813;1982
TFR;Denmark;1978;M;1.90;1.37815;1983
TFR;Denmark;1978;M;1.90;1.40072;1984
TFR;Denmark;1978;M;1.90;1.44802;1985
TFR;Denmark;1978;M;1.90;1.48079;1986
TFR;Denmark;1978;M;1.90;1.49706;1987
TFR;Denmark;1978;M;1.90;1.56018;1988
TFR;Denmark;1978;M;1.90;1.62029;1989
TFR;Denmark;1978;M;1.90;1.66753;1990
TFR;Denmark;1978;M;1.90;1.68281;1991
TFR;Denmark;1978;M;1.90;1.76301;1992
TFR;Denmark;1978;M;1.90;1.74817;1993
TFR;Denmark;1978;M;1.90;1.80506;1994
TFR;Denmark;1978;M;1.90;1.80409;1995
TFR;Denmark;1978;M;1.90;1.74713;1996
TFR;Denmark;1978;M;1.90;1.75127;1997
TFR;Denmark;1978;M;1.90;1.72199;1998
TFR;Denmark;1978;M;1.90;1.73378;1999
TFR;Denmark;1979;M;1.70;1.60293;1979
TFR;Denmark;1979;M;1.73;1.54759;1980
TFR;Denmark;1979;M;1.77;1.43811;1981
TFR;Denmark;1979;M;1.80;1.42813;1982
TFR;Denmark;1979;M;1.80;1.37815;1983
TFR;Denmark;1979;M;1.80;1.40072;1984
TFR;Denmark;1979;M;1.80;1.44802;1985
TFR;Denmark;1979;M;1.80;1.48079;1986
TFR;Denmark;1979;M;1.80;1.49706;1987
TFR;Denmark;1979;M;1.80;1.56018;1988
TFR;Denmark;1979;M;1.80;1.62029;1989
TFR;Denmark;1979;M;1.80;1.66753;1990
TFR;Denmark;1979;M;1.80;1.68281;1991
TFR;Denmark;1979;M;1.80;1.76301;1992
TFR;Denmark;1979;M;1.80;1.74817;1993
TFR;Denmark;1979;M;1.80;1.80506;1994
TFR;Denmark;1979;M;1.80;1.80409;1995
TFR;Denmark;1979;M;1.80;1.74713;1996
TFR;Denmark;1979;M;1.80;1.75127;1997
TFR;Denmark;1979;M;1.80;1.72199;1998
TFR;Denmark;1979;M;1.80;1.73378;1999
TFR;Denmark;1979;M;1.80;1.76999;2000
TFR;Denmark;1981;M;1.45;1.43811;1981
TFR;Denmark;1981;M;1.48;1.42813;1982
TFR;Denmark;1981;M;1.51;1.37815;1983
TFR;Denmark;1981;M;1.53;1.40072;1984
TFR;Denmark;1981;M;1.56;1.44802;1985
TFR;Denmark;1981;M;1.59;1.48079;1986
TFR;Denmark;1981;M;1.62;1.49706;1987
TFR;Denmark;1981;M;1.64;1.56018;1988
TFR;Denmark;1981;M;1.67;1.62029;1989
TFR;Denmark;1981;M;1.70;1.66753;1990
TFR;Denmark;1981;M;1.70;1.68281;1991
TFR;Denmark;1981;M;1.70;1.76301;1992
TFR;Denmark;1981;M;1.70;1.74817;1993
TFR;Denmark;1981;M;1.70;1.80506;1994
TFR;Denmark;1981;M;1.70;1.80409;1995
TFR;Denmark;1981;M;1.70;1.74713;1996
TFR;Denmark;1981;M;1.70;1.75127;1997
TFR;Denmark;1981;M;1.70;1.72199;1998
TFR;Denmark;1981;M;1.70;1.73378;1999
TFR;Denmark;1981;M;1.70;1.76999;2000
TFR;Denmark;1981;M;1.70;1.74000;2001
TFR;Denmark;1981;M;1.70;1.72000;2002
TFR;Denmark;1981;M;1.70;;2003
TFR;Denmark;1981;M;1.70;;2004
TFR;Denmark;1981;M;1.70;;2005
TFR;Denmark;1981;M;1.70;;2006
TFR;Denmark;1981;M;1.70;;2007
TFR;Denmark;1981;M;1.70;;2008
TFR;Denmark;1981;M;1.70;;2009
TFR;Denmark;1982;L;1.45;1.42813;1982
TFR;Denmark;1982;L;1.45;1.37815;1983
TFR;Denmark;1982;L;1.45;1.40072;1984
TFR;Denmark;1982;L;1.45;1.44802;1985
TFR;Denmark;1982;L;1.45;1.48079;1986
TFR;Denmark;1982;L;1.45;1.49706;1987
TFR;Denmark;1982;L;1.45;1.56018;1988
TFR;Denmark;1982;L;1.45;1.62029;1989
TFR;Denmark;1982;L;1.45;1.66753;1990
TFR;Denmark;1982;L;1.45;1.68281;1991
TFR;Denmark;1982;L;1.45;1.76301;1992
TFR;Denmark;1982;L;1.45;1.74817;1993
TFR;Denmark;1982;L;1.45;1.80506;1994
TFR;Denmark;1982;L;1.45;1.80409;1995
TFR;Denmark;1982;L;1.45;1.74713;1996
TFR;Denmark;1982;L;1.45;1.75127;1997
TFR;Denmark;1982;L;1.45;1.72199;1998
TFR;Denmark;1982;L;1.45;1.73378;1999
TFR;Denmark;1982;L;1.45;1.76999;2000
TFR;Denmark;1982;L;1.45;1.74000;2001
TFR;Denmark;1982;L;1.45;1.72000;2002
TFR;Denmark;1982;L;1.45;;2003
TFR;Denmark;1982;L;1.45;;2004
TFR;Denmark;1982;L;1.45;;2005
TFR;Denmark;1982;L;1.45;;2006
TFR;Denmark;1982;L;1.45;;2007
TFR;Denmark;1982;L;1.45;;2008
TFR;Denmark;1982;L;1.45;;2009
TFR;Denmark;1982;L;1.45;;2010
TFR;Denmark;1982;M;1.45;1.42813;1982
TFR;Denmark;1982;M;1.48;1.37815;1983
TFR;Denmark;1982;M;1.51;1.40072;1984
TFR;Denmark;1982;M;1.53;1.44802;1985
TFR;Denmark;1982;M;1.56;1.48079;1986
TFR;Denmark;1982;M;1.59;1.49706;1987
TFR;Denmark;1982;M;1.62;1.56018;1988
TFR;Denmark;1982;M;1.64;1.62029;1989
TFR;Denmark;1982;M;1.67;1.66753;1990
TFR;Denmark;1982;M;1.70;1.68281;1991
TFR;Denmark;1982;M;1.70;1.76301;1992
TFR;Denmark;1982;M;1.70;1.74817;1993
TFR;Denmark;1982;M;1.70;1.80506;1994
TFR;Denmark;1982;M;1.70;1.80409;1995
TFR;Denmark;1982;M;1.70;1.74713;1996
TFR;Denmark;1982;M;1.70;1.75127;1997
TFR;Denmark;1982;M;1.70;1.72199;1998
TFR;Denmark;1982;M;1.70;1.73378;1999
TFR;Denmark;1982;M;1.70;1.76999;2000
TFR;Denmark;1982;M;1.70;1.74000;2001
TFR;Denmark;1982;M;1.70;1.72000;2002
TFR;Denmark;1982;M;1.70;;2003
TFR;Denmark;1982;M;1.70;;2004
TFR;Denmark;1982;M;1.70;;2005
TFR;Denmark;1982;M;1.70;;2006
TFR;Denmark;1982;M;1.70;;2007
TFR;Denmark;1982;M;1.70;;2008
TFR;Denmark;1982;M;1.70;;2009
TFR;Denmark;1982;M;1.70;;2010
TFR;Denmark;1983;M;1.40;1.37815;1983
TFR;Denmark;1983;M;1.40;1.40072;1984
TFR;Denmark;1983;M;1.40;1.44802;1985
TFR;Denmark;1983;M;1.40;1.48079;1986
TFR;Denmark;1983;M;1.40;1.49706;1987
TFR;Denmark;1983;M;1.40;1.56018;1988
TFR;Denmark;1983;M;1.40;1.62029;1989
TFR;Denmark;1983;M;1.40;1.66753;1990
TFR;Denmark;1983;M;1.40;1.68281;1991
TFR;Denmark;1983;M;1.40;1.76301;1992
TFR;Denmark;1983;M;1.40;1.74817;1993
TFR;Denmark;1983;M;1.40;1.80506;1994
TFR;Denmark;1983;M;1.40;1.80409;1995
TFR;Denmark;1983;M;1.40;1.74713;1996
TFR;Denmark;1983;M;1.40;1.75127;1997
TFR;Denmark;1983;M;1.40;1.72199;1998
TFR;Denmark;1983;M;1.40;1.73378;1999
TFR;Denmark;1983;M;1.40;1.76999;2000
TFR;Denmark;1983;M;1.40;1.74000;2001
TFR;Denmark;1983;M;1.40;1.72000;2002
TFR;Denmark;1983;M;1.40;;2003
TFR;Denmark;1983;M;1.40;;2004
TFR;Denmark;1983;M;1.40;;2005
TFR;Denmark;1983;M;1.40;;2006
TFR;Denmark;1983;M;1.40;;2007
TFR;Denmark;1983;M;1.40;;2008
TFR;Denmark;1983;M;1.40;;2009
TFR;Denmark;1983;M;1.40;;2010
TFR;Denmark;1983;H;1.40;1.37815;1983
TFR;Denmark;1983;H;1.43;1.40072;1984
TFR;Denmark;1983;H;1.45;1.44802;1985
TFR;Denmark;1983;H;1.48;1.48079;1986
TFR;Denmark;1983;H;1.50;1.49706;1987
TFR;Denmark;1983;H;1.53;1.56018;1988
TFR;Denmark;1983;H;1.55;1.62029;1989
TFR;Denmark;1983;H;1.58;1.66753;1990
TFR;Denmark;1983;H;1.60;1.68281;1991
TFR;Denmark;1983;H;1.63;1.76301;1992
TFR;Denmark;1983;H;1.65;1.74817;1993
TFR;Denmark;1983;H;1.68;1.80506;1994
TFR;Denmark;1983;H;1.70;1.80409;1995
TFR;Denmark;1983;H;1.70;1.74713;1996
TFR;Denmark;1983;H;1.70;1.75127;1997
TFR;Denmark;1983;H;1.70;1.72199;1998
TFR;Denmark;1983;H;1.70;1.73378;1999
TFR;Denmark;1983;H;1.70;1.76999;2000
TFR;Denmark;1983;H;1.70;1.74000;2001
TFR;Denmark;1983;H;1.70;1.72000;2002
TFR;Denmark;1983;H;1.70;;2003
TFR;Denmark;1983;H;1.70;;2004
TFR;Denmark;1983;H;1.70;;2005
TFR;Denmark;1983;H;1.70;;2006
TFR;Denmark;1983;H;1.70;;2007
TFR;Denmark;1983;H;1.70;;2008
TFR;Denmark;1983;H;1.70;;2009
TFR;Denmark;1983;H;1.70;;2010
TFR;Denmark;1984;M;1.40;1.40072;1984
TFR;Denmark;1984;M;1.40;1.44802;1985
TFR;Denmark;1984;M;1.40;1.48079;1986
TFR;Denmark;1984;M;1.40;1.49706;1987
TFR;Denmark;1984;M;1.40;1.56018;1988
TFR;Denmark;1984;M;1.40;1.62029;1989
TFR;Denmark;1984;M;1.40;1.66753;1990
TFR;Denmark;1984;M;1.40;1.68281;1991
TFR;Denmark;1984;M;1.40;1.76301;1992
TFR;Denmark;1984;M;1.40;1.74817;1993
TFR;Denmark;1984;M;1.40;1.80506;1994
TFR;Denmark;1984;M;1.40;1.80409;1995
TFR;Denmark;1984;M;1.40;1.74713;1996
TFR;Denmark;1984;M;1.40;1.75127;1997
TFR;Denmark;1984;M;1.40;1.72199;1998
TFR;Denmark;1984;M;1.40;1.73378;1999
TFR;Denmark;1984;M;1.40;1.76999;2000
TFR;Denmark;1984;M;1.40;1.74000;2001
TFR;Denmark;1984;M;1.40;1.72000;2002
TFR;Denmark;1984;M;1.40;;2003
TFR;Denmark;1984;M;1.40;;2004
TFR;Denmark;1984;M;1.40;;2005
TFR;Denmark;1984;M;1.40;;2006
TFR;Denmark;1984;M;1.40;;2007
TFR;Denmark;1984;M;1.40;;2008
TFR;Denmark;1984;M;1.40;;2009
TFR;Denmark;1984;M;1.40;;2010
TFR;Denmark;1984;H;1.40;1.40072;1984
TFR;Denmark;1984;H;1.43;1.44802;1985
TFR;Denmark;1984;H;1.45;1.48079;1986
TFR;Denmark;1984;H;1.48;1.49706;1987
TFR;Denmark;1984;H;1.51;1.56018;1988
TFR;Denmark;1984;H;1.54;1.62029;1989
TFR;Denmark;1984;H;1.56;1.66753;1990
TFR;Denmark;1984;H;1.59;1.68281;1991
TFR;Denmark;1984;H;1.62;1.76301;1992
TFR;Denmark;1984;H;1.65;1.74817;1993
TFR;Denmark;1984;H;1.67;1.80506;1994
TFR;Denmark;1984;H;1.70;1.80409;1995
TFR;Denmark;1984;H;1.70;1.74713;1996
TFR;Denmark;1984;H;1.70;1.75127;1997
TFR;Denmark;1984;H;1.70;1.72199;1998
TFR;Denmark;1984;H;1.70;1.73378;1999
TFR;Denmark;1984;H;1.70;1.76999;2000
TFR;Denmark;1984;H;1.70;1.74000;2001
TFR;Denmark;1984;H;1.70;1.72000;2002
TFR;Denmark;1984;H;1.70;;2003
TFR;Denmark;1984;H;1.70;;2004
TFR;Denmark;1984;H;1.70;;2005
TFR;Denmark;1984;H;1.70;;2006
TFR;Denmark;1984;H;1.70;;2007
TFR;Denmark;1984;H;1.70;;2008
TFR;Denmark;1984;H;1.70;;2009
TFR;Denmark;1984;H;1.70;;2010
TFR;Denmark;1985;L;1.43;1.44802;1985
TFR;Denmark;1985;L;1.43;1.48079;1986
TFR;Denmark;1985;L;1.43;1.49706;1987
TFR;Denmark;1985;L;1.43;1.56018;1988
TFR;Denmark;1985;L;1.43;1.62029;1989
TFR;Denmark;1985;L;1.43;1.66753;1990
TFR;Denmark;1985;L;1.43;1.68281;1991
TFR;Denmark;1985;L;1.43;1.76301;1992
TFR;Denmark;1985;L;1.43;1.74817;1993
TFR;Denmark;1985;L;1.43;1.80506;1994
TFR;Denmark;1985;L;1.43;1.80409;1995
TFR;Denmark;1985;L;1.43;1.74713;1996
TFR;Denmark;1985;L;1.43;1.75127;1997
TFR;Denmark;1985;L;1.43;1.72199;1998
TFR;Denmark;1985;L;1.43;1.73378;1999
TFR;Denmark;1985;L;1.43;1.76999;2000
TFR;Denmark;1985;L;1.43;1.74000;2001
TFR;Denmark;1985;L;1.43;1.72000;2002
TFR;Denmark;1985;L;1.43;;2003
TFR;Denmark;1985;L;1.43;;2004
TFR;Denmark;1985;L;1.43;;2005
TFR;Denmark;1985;L;1.43;;2006
TFR;Denmark;1985;L;1.43;;2007
TFR;Denmark;1985;L;1.43;;2008
TFR;Denmark;1985;L;1.43;;2009
TFR;Denmark;1985;L;1.43;;2010
TFR;Denmark;1985;M;1.43;1.44802;1985
TFR;Denmark;1985;M;1.46;1.48079;1986
TFR;Denmark;1985;M;1.48;1.49706;1987
TFR;Denmark;1985;M;1.51;1.56018;1988
TFR;Denmark;1985;M;1.54;1.62029;1989
TFR;Denmark;1985;M;1.57;1.66753;1990
TFR;Denmark;1985;M;1.59;1.68281;1991
TFR;Denmark;1985;M;1.62;1.76301;1992
TFR;Denmark;1985;M;1.65;1.74817;1993
TFR;Denmark;1985;M;1.67;1.80506;1994
TFR;Denmark;1985;M;1.70;1.80409;1995
TFR;Denmark;1985;M;1.70;1.74713;1996
TFR;Denmark;1985;M;1.70;1.75127;1997
TFR;Denmark;1985;M;1.70;1.72199;1998
TFR;Denmark;1985;M;1.70;1.73378;1999
TFR;Denmark;1985;M;1.70;1.76999;2000
TFR;Denmark;1985;M;1.70;1.74000;2001
TFR;Denmark;1985;M;1.70;1.72000;2002
TFR;Denmark;1985;M;1.70;;2003
TFR;Denmark;1985;M;1.70;;2004
TFR;Denmark;1985;M;1.70;;2005
TFR;Denmark;1985;M;1.70;;2006
TFR;Denmark;1985;M;1.70;;2007
TFR;Denmark;1985;M;1.70;;2008
TFR;Denmark;1985;M;1.70;;2009
TFR;Denmark;1985;M;1.70;;2010
TFR;Denmark;1986;L;1.55;1.48079;1986
TFR;Denmark;1986;L;1.55;1.49706;1987
TFR;Denmark;1986;L;1.55;1.56018;1988
TFR;Denmark;1986;L;1.55;1.62029;1989
TFR;Denmark;1986;L;1.55;1.66753;1990
TFR;Denmark;1986;L;1.55;1.68281;1991
TFR;Denmark;1986;L;1.55;1.76301;1992
TFR;Denmark;1986;L;1.55;1.74817;1993
TFR;Denmark;1986;L;1.55;1.80506;1994
TFR;Denmark;1986;L;1.55;1.80409;1995
TFR;Denmark;1986;L;1.55;1.74713;1996
TFR;Denmark;1986;L;1.55;1.75127;1997
TFR;Denmark;1986;L;1.55;1.72199;1998
TFR;Denmark;1986;L;1.55;1.73378;1999
TFR;Denmark;1986;L;1.55;1.76999;2000
TFR;Denmark;1986;L;1.55;1.74000;2001
TFR;Denmark;1986;L;1.55;1.72000;2002
TFR;Denmark;1986;L;1.55;;2003
TFR;Denmark;1986;L;1.55;;2004
TFR;Denmark;1986;L;1.55;;2005
TFR;Denmark;1986;L;1.55;;2006
TFR;Denmark;1986;L;1.55;;2007
TFR;Denmark;1986;L;1.55;;2008
TFR;Denmark;1986;L;1.55;;2009
TFR;Denmark;1986;L;1.55;;2010
TFR;Denmark;1986;M;1.55;1.48079;1986
TFR;Denmark;1986;M;1.57;1.49706;1987
TFR;Denmark;1986;M;1.58;1.56018;1988
TFR;Denmark;1986;M;1.60;1.62029;1989
TFR;Denmark;1986;M;1.61;1.66753;1990
TFR;Denmark;1986;M;1.63;1.68281;1991
TFR;Denmark;1986;M;1.64;1.76301;1992
TFR;Denmark;1986;M;1.66;1.74817;1993
TFR;Denmark;1986;M;1.67;1.80506;1994
TFR;Denmark;1986;M;1.69;1.80409;1995
TFR;Denmark;1986;M;1.70;1.74713;1996
TFR;Denmark;1986;M;1.70;1.75127;1997
TFR;Denmark;1986;M;1.70;1.72199;1998
TFR;Denmark;1986;M;1.70;1.73378;1999
TFR;Denmark;1986;M;1.70;1.76999;2000
TFR;Denmark;1986;M;1.70;1.74000;2001
TFR;Denmark;1986;M;1.70;1.72000;2002
TFR;Denmark;1986;M;1.70;;2003
TFR;Denmark;1986;M;1.70;;2004
TFR;Denmark;1986;M;1.70;;2005
TFR;Denmark;1986;M;1.70;;2006
TFR;Denmark;1986;M;1.70;;2007
TFR;Denmark;1986;M;1.70;;2008
TFR;Denmark;1986;M;1.70;;2009
TFR;Denmark;1986;M;1.70;;2010
TFR;Denmark;1988;L;1.53;1.56018;1988
TFR;Denmark;1988;L;1.53;1.62029;1989
TFR;Denmark;1988;L;1.53;1.66753;1990
TFR;Denmark;1988;L;1.53;1.68281;1991
TFR;Denmark;1988;L;1.53;1.76301;1992
TFR;Denmark;1988;L;1.53;1.74817;1993
TFR;Denmark;1988;L;1.53;1.80506;1994
TFR;Denmark;1988;L;1.53;1.80409;1995
TFR;Denmark;1988;L;1.53;1.74713;1996
TFR;Denmark;1988;L;1.53;1.75127;1997
TFR;Denmark;1988;L;1.53;1.72199;1998
TFR;Denmark;1988;L;1.53;1.73378;1999
TFR;Denmark;1988;L;1.53;1.76999;2000
TFR;Denmark;1988;L;1.53;1.74000;2001
TFR;Denmark;1988;L;1.53;1.72000;2002
TFR;Denmark;1988;L;1.53;;2003
TFR;Denmark;1988;L;1.53;;2004
TFR;Denmark;1988;L;1.53;;2005
TFR;Denmark;1988;L;1.53;;2006
TFR;Denmark;1988;L;1.53;;2007
TFR;Denmark;1988;L;1.53;;2008
TFR;Denmark;1988;L;1.53;;2009
TFR;Denmark;1988;L;1.53;;2010
TFR;Denmark;1988;M;1.53;1.56018;1988
TFR;Denmark;1988;M;1.55;1.62029;1989
TFR;Denmark;1988;M;1.58;1.66753;1990
TFR;Denmark;1988;M;1.60;1.68281;1991
TFR;Denmark;1988;M;1.63;1.76301;1992
TFR;Denmark;1988;M;1.65;1.74817;1993
TFR;Denmark;1988;M;1.68;1.80506;1994
TFR;Denmark;1988;M;1.70;1.80409;1995
TFR;Denmark;1988;M;1.70;1.74713;1996
TFR;Denmark;1988;M;1.70;1.75127;1997
TFR;Denmark;1988;M;1.70;1.72199;1998
TFR;Denmark;1988;M;1.70;1.73378;1999
TFR;Denmark;1988;M;1.70;1.76999;2000
TFR;Denmark;1988;M;1.70;1.74000;2001
TFR;Denmark;1988;M;1.70;1.72000;2002
TFR;Denmark;1988;M;1.70;;2003
TFR;Denmark;1988;M;1.70;;2004
TFR;Denmark;1988;M;1.70;;2005
TFR;Denmark;1988;M;1.70;;2006
TFR;Denmark;1988;M;1.70;;2007
TFR;Denmark;1988;M;1.70;;2008
TFR;Denmark;1988;M;1.70;;2009
TFR;Denmark;1988;M;1.70;;2010
TFR;Denmark;1989;L;1.58;1.62029;1989
TFR;Denmark;1989;L;1.58;1.66753;1990
TFR;Denmark;1989;L;1.58;1.68281;1991
TFR;Denmark;1989;L;1.58;1.76301;1992
TFR;Denmark;1989;L;1.58;1.74817;1993
TFR;Denmark;1989;L;1.58;1.80506;1994
TFR;Denmark;1989;L;1.58;1.80409;1995
TFR;Denmark;1989;L;1.58;1.74713;1996
TFR;Denmark;1989;L;1.58;1.75127;1997
TFR;Denmark;1989;L;1.58;1.72199;1998
TFR;Denmark;1989;L;1.58;1.73378;1999
TFR;Denmark;1989;L;1.58;1.76999;2000
TFR;Denmark;1989;L;1.58;1.74000;2001
TFR;Denmark;1989;L;1.58;1.72000;2002
TFR;Denmark;1989;L;1.58;;2003
TFR;Denmark;1989;L;1.58;;2004
TFR;Denmark;1989;L;1.58;;2005
TFR;Denmark;1989;L;1.58;;2006
TFR;Denmark;1989;L;1.58;;2007
TFR;Denmark;1989;L;1.58;;2008
TFR;Denmark;1989;L;1.58;;2009
TFR;Denmark;1989;L;1.58;;2010
TFR;Denmark;1989;L;1.58;;2011
TFR;Denmark;1989;M;1.58;1.62029;1989
TFR;Denmark;1989;M;1.60;1.66753;1990
TFR;Denmark;1989;M;1.62;1.68281;1991
TFR;Denmark;1989;M;1.64;1.76301;1992
TFR;Denmark;1989;M;1.66;1.74817;1993
TFR;Denmark;1989;M;1.68;1.80506;1994
TFR;Denmark;1989;M;1.70;1.80409;1995
TFR;Denmark;1989;M;1.70;1.74713;1996
TFR;Denmark;1989;M;1.70;1.75127;1997
TFR;Denmark;1989;M;1.70;1.72199;1998
TFR;Denmark;1989;M;1.70;1.73378;1999
TFR;Denmark;1989;M;1.70;1.76999;2000
TFR;Denmark;1989;M;1.70;1.74000;2001
TFR;Denmark;1989;M;1.70;1.72000;2002
TFR;Denmark;1989;M;1.70;;2003
TFR;Denmark;1989;M;1.70;;2004
TFR;Denmark;1989;M;1.70;;2005
TFR;Denmark;1989;M;1.70;;2006
TFR;Denmark;1989;M;1.70;;2007
TFR;Denmark;1989;M;1.70;;2008
TFR;Denmark;1989;M;1.70;;2009
