"Country","Year","Age","ASFR"
"DEN",1939,21,0.10051
"DEN",1939,22,0.11035
"DEN",1939,23,0.12165
"DEN",1939,24,0.12764
"DEN",1939,25,0.13554
"DEN",1939,26,0.1351
"DEN",1939,27,0.13041
"DEN",1939,28,0.1254
"DEN",1939,29,0.11838
"DEN",1939,30,0.10937
"DEN",1939,31,0.10305
"DEN",1939,32,0.09333
"DEN",1939,33,0.08646
"DEN",1939,34,0.07356
"DEN",1939,35,0.06811
"DEN",1939,36,0.06206
"DEN",1939,37,0.05374
"DEN",1939,38,0.04622
"DEN",1939,39,0.03881
"DEN",1939,40,0.02965
"DEN",1939,41,0.02327
"DEN",1939,42,0.01779
"DEN",1939,43,0.01264
"DEN",1939,44,0.00885
"DEN",1939,45,0.00408
"DEN",1939,46,0.00214
"DEN",1939,47,0.001
"DEN",1939,48,0.00057
"DEN",1939,49,0.00013
"DEN",1939,50,0
"DEN",1939,51,0
"DEN",1939,52,0
"DEN",1939,53,0
"DEN",1939,54,0
"DEN",1939,55,5e-05
"DEN",1940,12,0
"DEN",1940,13,1e-05
"DEN",1940,14,0.00011
"DEN",1940,15,0.00105
"DEN",1940,16,0.00528
"DEN",1940,17,0.01839
"DEN",1940,18,0.04091
"DEN",1940,19,0.06744
"DEN",1940,20,0.08905
"DEN",1940,21,0.10715
"DEN",1940,22,0.12298
"DEN",1940,23,0.13365
"DEN",1940,24,0.13701
"DEN",1940,25,0.13775
"DEN",1940,26,0.1409
"DEN",1940,27,0.13447
"DEN",1940,28,0.12789
"DEN",1940,29,0.11877
"DEN",1940,30,0.11204
"DEN",1940,31,0.10111
"DEN",1940,32,0.09622
"DEN",1940,33,0.08189
"DEN",1940,34,0.08003
"DEN",1940,35,0.06743
"DEN",1940,36,0.05902
"DEN",1940,37,0.05225
"DEN",1940,38,0.04652
"DEN",1940,39,0.03475
"DEN",1940,40,0.03016
"DEN",1940,41,0.02299
"DEN",1940,42,0.01685
"DEN",1940,43,0.01236
"DEN",1940,44,0.00672
"DEN",1940,45,0.00374
"DEN",1940,46,0.00167
"DEN",1940,47,5e-04
"DEN",1940,48,0.00048
"DEN",1940,49,0.00013
"DEN",1940,50,4e-05
"DEN",1940,51,5e-05
"DEN",1940,52,0
"DEN",1940,53,0
"DEN",1940,54,0
"DEN",1940,55,0
"DEN",1941,12,0
"DEN",1941,13,1e-05
"DEN",1941,14,1e-04
"DEN",1941,15,0.00094
"DEN",1941,16,0.00485
"DEN",1941,17,0.01599
"DEN",1941,18,0.03841
"DEN",1941,19,0.06748
"DEN",1941,20,0.09576
"DEN",1941,21,0.11143
"DEN",1941,22,0.12103
"DEN",1941,23,0.13802
"DEN",1941,24,0.14015
"DEN",1941,25,0.14101
"DEN",1941,26,0.14392
"DEN",1941,27,0.13792
"DEN",1941,28,0.12448
"DEN",1941,29,0.12154
"DEN",1941,30,0.11402
"DEN",1941,31,0.10117
"DEN",1941,32,0.09195
"DEN",1941,33,0.08289
"DEN",1941,34,0.07745
"DEN",1941,35,0.07119
"DEN",1941,36,0.0601
"DEN",1941,37,0.05374
"DEN",1941,38,0.04687
"DEN",1941,39,0.04091
"DEN",1941,40,0.02941
"DEN",1941,41,0.02491
"DEN",1941,42,0.01971
"DEN",1941,43,0.01163
"DEN",1941,44,0.00704
"DEN",1941,45,0.00414
"DEN",1941,46,0.00196
"DEN",1941,47,0.00083
"DEN",1941,48,0.00034
"DEN",1941,49,0.00012
"DEN",1941,50,6e-05
"DEN",1941,51,3e-05
"DEN",1941,52,1e-05
"DEN",1941,53,1e-05
"DEN",1941,54,0
"DEN",1941,55,0
"DEN",1942,12,0
"DEN",1942,13,0
"DEN",1942,14,8e-05
"DEN",1942,15,0.00088
"DEN",1942,16,0.0054
"DEN",1942,17,0.01839
"DEN",1942,18,0.04014
"DEN",1942,19,0.07174
"DEN",1942,20,0.09732
"DEN",1942,21,0.11999
"DEN",1942,22,0.13874
"DEN",1942,23,0.14086
"DEN",1942,24,0.15751
"DEN",1942,25,0.15645
"DEN",1942,26,0.15342
"DEN",1942,27,0.15396
"DEN",1942,28,0.14396
"DEN",1942,29,0.14278
"DEN",1942,30,0.1297
"DEN",1942,31,0.1205
"DEN",1942,32,0.10899
"DEN",1942,33,0.09618
"DEN",1942,34,0.08774
"DEN",1942,35,0.08009
"DEN",1942,36,0.07049
"DEN",1942,37,0.05848
"DEN",1942,38,0.05269
"DEN",1942,39,0.04241
"DEN",1942,40,0.03533
"DEN",1942,41,0.0255
"DEN",1942,42,0.01865
"DEN",1942,43,0.01281
"DEN",1942,44,0.0076
"DEN",1942,45,0.0035
"DEN",1942,46,0.00181
"DEN",1942,47,0.00101
"DEN",1942,48,0.00025
"DEN",1942,49,4e-05
"DEN",1942,50,2e-05
"DEN",1942,51,1e-05
"DEN",1942,52,1e-05
"DEN",1942,53,0
"DEN",1942,54,0
"DEN",1942,55,0
"DEN",1943,12,0
"DEN",1943,13,0
"DEN",1943,14,6e-05
"DEN",1943,15,0.00076
"DEN",1943,16,0.00592
"DEN",1943,17,0.02038
"DEN",1943,18,0.04409
"DEN",1943,19,0.07321
"DEN",1943,20,0.10513
"DEN",1943,21,0.12483
"DEN",1943,22,0.14393
"DEN",1943,23,0.15815
"DEN",1943,24,0.15811
"DEN",1943,25,0.16413
"DEN",1943,26,0.16489
"DEN",1943,27,0.15847
"DEN",1943,28,0.15315
"DEN",1943,29,0.14411
"DEN",1943,30,0.13879
"DEN",1943,31,0.12759
"DEN",1943,32,0.11603
"DEN",1943,33,0.10684
"DEN",1943,34,0.09475
"DEN",1943,35,0.08457
"DEN",1943,36,0.07389
"DEN",1943,37,0.06618
"DEN",1943,38,0.05371
"DEN",1943,39,0.04675
"DEN",1943,40,0.03579
"DEN",1943,41,0.02825
"DEN",1943,42,0.01998
"DEN",1943,43,0.01283
"DEN",1943,44,0.00685
"DEN",1943,45,0.00368
"DEN",1943,46,0.00227
"DEN",1943,47,0.00058
"DEN",1943,48,0.00011
"DEN",1943,49,5e-05
"DEN",1943,50,3e-05
"DEN",1943,51,1e-05
"DEN",1943,52,1e-05
"DEN",1943,53,0
"DEN",1943,54,0
"DEN",1943,55,0
"DEN",1944,12,0
"DEN",1944,13,1e-05
"DEN",1944,14,8e-05
"DEN",1944,15,0.00091
"DEN",1944,16,0.00624
"DEN",1944,17,0.02209
"DEN",1944,18,0.04952
"DEN",1944,19,0.08431
"DEN",1944,20,0.11299
"DEN",1944,21,0.13731
"DEN",1944,22,0.1559
"DEN",1944,23,0.16987
"DEN",1944,24,0.17363
"DEN",1944,25,0.17567
"DEN",1944,26,0.18026
"DEN",1944,27,0.16824
"DEN",1944,28,0.16282
"DEN",1944,29,0.15375
"DEN",1944,30,0.14741
"DEN",1944,31,0.13346
"DEN",1944,32,0.1239
"DEN",1944,33,0.11168
"DEN",1944,34,0.09973
"DEN",1944,35,0.09028
"DEN",1944,36,0.08044
"DEN",1944,37,0.06933
"DEN",1944,38,0.0618
"DEN",1944,39,0.04801
"DEN",1944,40,0.03804
"DEN",1944,41,0.02856
"DEN",1944,42,0.01957
"DEN",1944,43,0.01175
"DEN",1944,44,0.0081
"DEN",1944,45,0.00369
"DEN",1944,46,0.0019
"DEN",1944,47,0.00049
"DEN",1944,48,0.00039
"DEN",1944,49,0.00013
"DEN",1944,50,7e-05
"DEN",1944,51,3e-05
"DEN",1944,52,2e-05
"DEN",1944,53,1e-05
"DEN",1944,54,0
"DEN",1944,55,0
"DEN",1945,12,0
"DEN",1945,13,1e-05
"DEN",1945,14,1e-04
"DEN",1945,15,0.0012
"DEN",1945,16,0.00821
"DEN",1945,17,0.02838
"DEN",1945,18,0.05753
"DEN",1945,19,0.09488
"DEN",1945,20,0.12375
"DEN",1945,21,0.14446
"DEN",1945,22,0.16613
"DEN",1945,23,0.17361
"DEN",1945,24,0.1801
"DEN",1945,25,0.18361
"DEN",1945,26,0.17974
"DEN",1945,27,0.17451
"DEN",1945,28,0.16394
"DEN",1945,29,0.1622
"DEN",1945,30,0.1472
"DEN",1945,31,0.14228
"DEN",1945,32,0.1291
"DEN",1945,33,0.11726
"DEN",1945,34,0.10588
"DEN",1945,35,0.0947
"DEN",1945,36,0.0817
"DEN",1945,37,0.0725
"DEN",1945,38,0.06138
"DEN",1945,39,0.04964
"DEN",1945,40,0.04152
"DEN",1945,41,0.03025
"DEN",1945,42,0.02288
"DEN",1945,43,0.01401
"DEN",1945,44,0.00847
"DEN",1945,45,0.00397
"DEN",1945,46,0.00142
"DEN",1945,47,0.00069
"DEN",1945,48,0.00019
"DEN",1945,49,6e-05
"DEN",1945,50,3e-05
"DEN",1945,51,2e-05
"DEN",1945,52,1e-05
"DEN",1945,53,0
"DEN",1945,54,0
"DEN",1945,55,0
"DEN",1946,12,0
"DEN",1946,13,0
"DEN",1946,14,8e-05
"DEN",1946,15,0.00097
"DEN",1946,16,0.00739
"DEN",1946,17,0.02424
"DEN",1946,18,0.05415
"DEN",1946,19,0.08536
"DEN",1946,20,0.11761
"DEN",1946,21,0.14091
"DEN",1946,22,0.1571
"DEN",1946,23,0.1699
"DEN",1946,24,0.17702
"DEN",1946,25,0.18354
"DEN",1946,26,0.18437
"DEN",1946,27,0.17599
"DEN",1946,28,0.17175
"DEN",1946,29,0.16276
"DEN",1946,30,0.15365
"DEN",1946,31,0.14655
"DEN",1946,32,0.13576
"DEN",1946,33,0.12702
"DEN",1946,34,0.11308
"DEN",1946,35,0.10028
"DEN",1946,36,0.09045
"DEN",1946,37,0.07829
"DEN",1946,38,0.06708
"DEN",1946,39,0.0545
"DEN",1946,40,0.04282
"DEN",1946,41,0.0313
"DEN",1946,42,0.02102
"DEN",1946,43,0.01388
"DEN",1946,44,0.0087
"DEN",1946,45,0.00453
"DEN",1946,46,0.00269
"DEN",1946,47,0.00101
"DEN",1946,48,8e-05
"DEN",1946,49,3e-05
"DEN",1946,50,2e-05
"DEN",1946,51,1e-05
"DEN",1946,52,1e-05
"DEN",1946,53,0
"DEN",1946,54,0
"DEN",1946,55,0
"DEN",1947,12,0
"DEN",1947,13,1e-05
"DEN",1947,14,9e-05
"DEN",1947,15,0.00105
"DEN",1947,16,0.00739
"DEN",1947,17,0.02649
"DEN",1947,18,0.05486
"DEN",1947,19,0.09279
"DEN",1947,20,0.12577
"DEN",1947,21,0.14776
"DEN",1947,22,0.15709
"DEN",1947,23,0.17014
"DEN",1947,24,0.17471
"DEN",1947,25,0.17558
"DEN",1947,26,0.17489
"DEN",1947,27,0.16786
"DEN",1947,28,0.15372
"DEN",1947,29,0.15327
"DEN",1947,30,0.14254
"DEN",1947,31,0.1321
"DEN",1947,32,0.12416
"DEN",1947,33,0.11327
"DEN",1947,34,0.10191
"DEN",1947,35,0.09418
"DEN",1947,36,0.08475
"DEN",1947,37,0.07249
"DEN",1947,38,0.06344
"DEN",1947,39,0.0516
"DEN",1947,40,0.04254
"DEN",1947,41,0.03302
"DEN",1947,42,0.02148
"DEN",1947,43,0.01342
"DEN",1947,44,0.00862
"DEN",1947,45,0.00453
"DEN",1947,46,0.00268
"DEN",1947,47,0.00066
"DEN",1947,48,0.00037
"DEN",1947,49,2e-05
"DEN",1947,50,1e-05
"DEN",1947,51,1e-05
"DEN",1947,52,0
"DEN",1947,53,0
"DEN",1947,54,0
"DEN",1947,55,0
"DEN",1948,12,0
"DEN",1948,13,0
"DEN",1948,14,8e-05
"DEN",1948,15,0.001
"DEN",1948,16,0.00791
"DEN",1948,17,0.02727
"DEN",1948,18,0.05702
"DEN",1948,19,0.09229
"DEN",1948,20,0.11978
"DEN",1948,21,0.14192
"DEN",1948,22,0.15539
"DEN",1948,23,0.1635
"DEN",1948,24,0.16879
"DEN",1948,25,0.16708
"DEN",1948,26,0.16091
"DEN",1948,27,0.15765
"DEN",1948,28,0.14606
"DEN",1948,29,0.1396
"DEN",1948,30,0.13047
"DEN",1948,31,0.11876
"DEN",1948,32,0.11068
"DEN",1948,33,0.1056
"DEN",1948,34,0.09172
"DEN",1948,35,0.08611
"DEN",1948,36,0.07126
"DEN",1948,37,0.06416
"DEN",1948,38,0.05622
"DEN",1948,39,0.04513
"DEN",1948,40,0.03771
"DEN",1948,41,0.02854
"DEN",1948,42,0.02075
"DEN",1948,43,0.01406
"DEN",1948,44,0.0084
"DEN",1948,45,0.00437
"DEN",1948,46,0.00231
"DEN",1948,47,0.00153
"DEN",1948,48,0.00022
"DEN",1948,49,4e-05
"DEN",1948,50,2e-05
"DEN",1948,51,1e-05
"DEN",1948,52,1e-05
"DEN",1948,53,0
"DEN",1948,54,0
"DEN",1948,55,0
"DEN",1949,12,0
"DEN",1949,13,1e-05
"DEN",1949,14,1e-04
"DEN",1949,15,0.00115
"DEN",1949,16,0.00792
"DEN",1949,17,0.02812
"DEN",1949,18,0.0574
"DEN",1949,19,0.08974
"DEN",1949,20,0.11918
"DEN",1949,21,0.13833
"DEN",1949,22,0.15437
"DEN",1949,23,0.16623
"DEN",1949,24,0.16564
"DEN",1949,25,0.1664
"DEN",1949,26,0.15656
"DEN",1949,27,0.14901
"DEN",1949,28,0.13957
"DEN",1949,29,0.13612
"DEN",1949,30,0.11809
"DEN",1949,31,0.10987
"DEN",1949,32,0.09776
"DEN",1949,33,0.0923
"DEN",1949,34,0.08368
"DEN",1949,35,0.07345
"DEN",1949,36,0.06816
"DEN",1949,37,0.05524
"DEN",1949,38,0.04772
"DEN",1949,39,0.04067
"DEN",1949,40,0.03088
"DEN",1949,41,0.02587
"DEN",1949,42,0.01936
"DEN",1949,43,0.0127
"DEN",1949,44,0.00776
"DEN",1949,45,0.00358
"DEN",1949,46,0.00198
"DEN",1949,47,0.00082
"DEN",1949,48,0.00044
"DEN",1949,49,4e-05
"DEN",1949,50,2e-05
"DEN",1949,51,1e-05
"DEN",1949,52,1e-05
"DEN",1949,53,0
"DEN",1949,54,0
"DEN",1949,55,0
"DEN",1950,12,0
"DEN",1950,13,0
"DEN",1950,14,9e-05
"DEN",1950,15,0.00117
"DEN",1950,16,0.00965
"DEN",1950,17,0.03031
"DEN",1950,18,0.06111
"DEN",1950,19,0.09846
"DEN",1950,20,0.12501
"DEN",1950,21,0.13669
"DEN",1950,22,0.1564
"DEN",1950,23,0.1675
"DEN",1950,24,0.16861
"DEN",1950,25,0.16662
"DEN",1950,26,0.16091
"DEN",1950,27,0.15374
"DEN",1950,28,0.14325
"DEN",1950,29,0.12867
"DEN",1950,30,0.11832
"DEN",1950,31,0.10816
"DEN",1950,32,0.09667
"DEN",1950,33,0.08765
"DEN",1950,34,0.0814
"DEN",1950,35,0.07108
"DEN",1950,36,0.06789
"DEN",1950,37,0.05538
"DEN",1950,38,0.04676
"DEN",1950,39,0.0376
"DEN",1950,40,0.03074
"DEN",1950,41,0.02371
"DEN",1950,42,0.01558
"DEN",1950,43,0.01173
"DEN",1950,44,0.00653
"DEN",1950,45,0.00339
"DEN",1950,46,0.00187
"DEN",1950,47,0.00063
"DEN",1950,48,0.00014
"DEN",1950,49,3e-05
"DEN",1950,50,2e-05
"DEN",1950,51,1e-05
"DEN",1950,52,1e-05
"DEN",1950,53,0
"DEN",1950,54,0
"DEN",1950,55,0
"DEN",1951,12,0
"DEN",1951,13,0
"DEN",1951,14,6e-05
"DEN",1951,15,0.00091
"DEN",1951,16,0.00993
"DEN",1951,17,0.02813
"DEN",1951,18,0.06066
"DEN",1951,19,0.09416
"DEN",1951,20,0.12706
"DEN",1951,21,0.14179
"DEN",1951,22,0.15869
"DEN",1951,23,0.16363
"DEN",1951,24,0.16906
"DEN",1951,25,0.16774
"DEN",1951,26,0.15384
"DEN",1951,27,0.14771
"DEN",1951,28,0.14044
"DEN",1951,29,0.12692
"DEN",1951,30,0.1161
"DEN",1951,31,0.10339
"DEN",1951,32,0.0888
"DEN",1951,33,0.07993
"DEN",1951,34,0.07648
"DEN",1951,35,0.06804
"DEN",1951,36,0.05883
"DEN",1951,37,0.04996
"DEN",1951,38,0.04237
"DEN",1951,39,0.03423
"DEN",1951,40,0.02847
"DEN",1951,41,0.02269
"DEN",1951,42,0.01608
"DEN",1951,43,0.01045
"DEN",1951,44,0.00572
"DEN",1951,45,0.00287
"DEN",1951,46,0.00133
"DEN",1951,47,0.00063
"DEN",1951,48,0.00064
"DEN",1951,49,0.00012
"DEN",1951,50,5e-05
"DEN",1951,51,2e-05
"DEN",1951,52,1e-05
"DEN",1951,53,1e-05
"DEN",1951,54,0
"DEN",1951,55,0
"DEN",1952,12,0
"DEN",1952,13,1e-05
"DEN",1952,14,0.00011
"DEN",1952,15,0.00129
"DEN",1952,16,0.00849
"DEN",1952,17,0.03278
"DEN",1952,18,0.06427
"DEN",1952,19,0.101
"DEN",1952,20,0.12678
"DEN",1952,21,0.14671
"DEN",1952,22,0.15987
"DEN",1952,23,0.16828
"DEN",1952,24,0.16796
"DEN",1952,25,0.16805
"DEN",1952,26,0.15897
"DEN",1952,27,0.1525
"DEN",1952,28,0.14432
"DEN",1952,29,0.12716
"DEN",1952,30,0.11688
"DEN",1952,31,0.10418
"DEN",1952,32,0.09357
"DEN",1952,33,0.08519
"DEN",1952,34,0.07491
"DEN",1952,35,0.064
"DEN",1952,36,0.05641
"DEN",1952,37,0.05149
"DEN",1952,38,0.04352
"DEN",1952,39,0.03305
"DEN",1952,40,0.02629
"DEN",1952,41,0.0214
"DEN",1952,42,0.01506
"DEN",1952,43,0.00852
"DEN",1952,44,0.0055
"DEN",1952,45,0.00304
"DEN",1952,46,0.00137
"DEN",1952,47,0.00051
"DEN",1952,48,0.00035
"DEN",1952,49,0.00011
"DEN",1952,50,6e-05
"DEN",1952,51,3e-05
"DEN",1952,52,1e-05
"DEN",1952,53,1e-05
"DEN",1952,54,0
"DEN",1952,55,0
"DEN",1953,12,0
"DEN",1953,13,1e-05
"DEN",1953,14,0.00012
"DEN",1953,15,0.00139
"DEN",1953,16,0.009
"DEN",1953,17,0.03081
"DEN",1953,18,0.0628
"DEN",1953,19,0.1037
"DEN",1953,20,0.13366
"DEN",1953,21,0.15336
"DEN",1953,22,0.16869
"DEN",1953,23,0.17398
"DEN",1953,24,0.17875
"DEN",1953,25,0.17475
"DEN",1953,26,0.16802
"DEN",1953,27,0.15944
"DEN",1953,28,0.14423
"DEN",1953,29,0.13109
"DEN",1953,30,0.11889
"DEN",1953,31,0.10451
"DEN",1953,32,0.0943
"DEN",1953,33,0.08435
"DEN",1953,34,0.07129
"DEN",1953,35,0.06493
"DEN",1953,36,0.05951
"DEN",1953,37,0.04735
"DEN",1953,38,0.0427
"DEN",1953,39,0.03316
"DEN",1953,40,0.02725
"DEN",1953,41,0.02165
"DEN",1953,42,0.01602
"DEN",1953,43,0.00878
"DEN",1953,44,0.00427
"DEN",1953,45,0.00232
"DEN",1953,46,0.00087
"DEN",1953,47,0.00072
"DEN",1953,48,0.00014
"DEN",1953,49,5e-05
"DEN",1953,50,3e-05
"DEN",1953,51,2e-05
"DEN",1953,52,1e-05
"DEN",1953,53,0
"DEN",1953,54,0
"DEN",1953,55,0
"DEN",1954,12,0
"DEN",1954,13,0
"DEN",1954,14,8e-05
"DEN",1954,15,0.00105
"DEN",1954,16,0.00847
"DEN",1954,17,0.03067
"DEN",1954,18,0.06347
"DEN",1954,19,0.10367
"DEN",1954,20,0.13348
"DEN",1954,21,0.15507
"DEN",1954,22,0.16758
"DEN",1954,23,0.17456
"DEN",1954,24,0.17847
"DEN",1954,25,0.17039
"DEN",1954,26,0.16535
"DEN",1954,27,0.15363
"DEN",1954,28,0.14037
"DEN",1954,29,0.12652
"DEN",1954,30,0.11834
"DEN",1954,31,0.10106
"DEN",1954,32,0.09308
"DEN",1954,33,0.07902
"DEN",1954,34,0.07379
"DEN",1954,35,0.06099
"DEN",1954,36,0.05397
"DEN",1954,37,0.04855
"DEN",1954,38,0.03838
"DEN",1954,39,0.03223
"DEN",1954,40,0.02777
"DEN",1954,41,0.01818
"DEN",1954,42,0.01286
"DEN",1954,43,0.00833
"DEN",1954,44,0.00489
"DEN",1954,45,0.00279
"DEN",1954,46,0.00148
"DEN",1954,47,0.00067
"DEN",1954,48,0.00014
"DEN",1954,49,6e-05
"DEN",1954,50,4e-05
"DEN",1954,51,2e-05
"DEN",1954,52,1e-05
"DEN",1954,53,1e-05
"DEN",1954,54,0
"DEN",1954,55,0
"DEN",1955,12,0
"DEN",1955,13,0
"DEN",1955,14,5e-05
"DEN",1955,15,0.00082
"DEN",1955,16,0.00899
"DEN",1955,17,0.03219
"DEN",1955,18,0.0642
"DEN",1955,19,0.10623
"DEN",1955,20,0.13741
"DEN",1955,21,0.15989
"DEN",1955,22,0.17584
"DEN",1955,23,0.1798
"DEN",1955,24,0.18112
"DEN",1955,25,0.17831
"DEN",1955,26,0.16294
"DEN",1955,27,0.15659
"DEN",1955,28,0.13911
"DEN",1955,29,0.12942
"DEN",1955,30,0.11751
"DEN",1955,31,0.10376
"DEN",1955,32,0.09411
"DEN",1955,33,0.08207
"DEN",1955,34,0.06907
"DEN",1955,35,0.0588
"DEN",1955,36,0.05293
"DEN",1955,37,0.0437
"DEN",1955,38,0.03927
"DEN",1955,39,0.03156
"DEN",1955,40,0.02594
"DEN",1955,41,0.01819
"DEN",1955,42,0.01438
"DEN",1955,43,0.00862
"DEN",1955,44,0.00503
"DEN",1955,45,0.0028
"DEN",1955,46,0.00156
"DEN",1955,47,0.00059
"DEN",1955,48,0.00024
"DEN",1955,49,2e-05
"DEN",1955,50,1e-05
"DEN",1955,51,1e-05
"DEN",1955,52,0
"DEN",1955,53,0
"DEN",1955,54,0
"DEN",1955,55,0
"DEN",1956,12,0
"DEN",1956,13,0
"DEN",1956,14,8e-05
"DEN",1956,15,0.00131
"DEN",1956,16,0.01072
"DEN",1956,17,0.03041
"DEN",1956,18,0.07062
"DEN",1956,19,0.10307
"DEN",1956,20,0.1377
"DEN",1956,21,0.16535
"DEN",1956,22,0.17885
"DEN",1956,23,0.18102
"DEN",1956,24,0.18782
"DEN",1956,25,0.17529
"DEN",1956,26,0.16865
"DEN",1956,27,0.15156
"DEN",1956,28,0.14502
"DEN",1956,29,0.13056
"DEN",1956,30,0.11689
"DEN",1956,31,0.10266
"DEN",1956,32,0.09053
"DEN",1956,33,0.07616
"DEN",1956,34,0.07325
"DEN",1956,35,0.06324
"DEN",1956,36,0.0524
"DEN",1956,37,0.04334
"DEN",1956,38,0.0357
"DEN",1956,39,0.03083
"DEN",1956,40,0.0257
"DEN",1956,41,0.0189
"DEN",1956,42,0.01225
"DEN",1956,43,0.00811
"DEN",1956,44,0.00467
"DEN",1956,45,0.00276
"DEN",1956,46,0.00136
"DEN",1956,47,0.00042
"DEN",1956,48,3e-05
"DEN",1956,49,4e-05
"DEN",1956,50,3e-05
"DEN",1956,51,2e-05
"DEN",1956,52,1e-05
"DEN",1956,53,1e-05
"DEN",1956,54,0
"DEN",1956,55,0
"DEN",1957,12,0
"DEN",1957,13,1e-05
"DEN",1957,14,0.00015
"DEN",1957,15,0.00142
"DEN",1957,16,0.01048
"DEN",1957,17,0.033
"DEN",1957,18,0.06821
"DEN",1957,19,0.10659
"DEN",1957,20,0.13862
"DEN",1957,21,0.16742
"DEN",1957,22,0.17684
"DEN",1957,23,0.18657
"DEN",1957,24,0.18662
"DEN",1957,25,0.17637
"DEN",1957,26,0.16931
"DEN",1957,27,0.15254
"DEN",1957,28,0.13963
"DEN",1957,29,0.12556
"DEN",1957,30,0.11379
"DEN",1957,31,0.09848
"DEN",1957,32,0.08951
"DEN",1957,33,0.077
"DEN",1957,34,0.06779
"DEN",1957,35,0.05752
"DEN",1957,36,0.04862
"DEN",1957,37,0.04108
"DEN",1957,38,0.03332
"DEN",1957,39,0.0288
"DEN",1957,40,0.02319
"DEN",1957,41,0.01685
"DEN",1957,42,0.0123
"DEN",1957,43,0.00825
"DEN",1957,44,0.00466
"DEN",1957,45,0.00277
"DEN",1957,46,0.00139
"DEN",1957,47,0.00051
"DEN",1957,48,0.00013
"DEN",1957,49,7e-05
"DEN",1957,50,3e-05
"DEN",1957,51,2e-05
"DEN",1957,52,1e-05
"DEN",1957,53,0
"DEN",1957,54,0
"DEN",1957,55,0
"DEN",1958,12,0
"DEN",1958,13,1e-05
"DEN",1958,14,0.00016
"DEN",1958,15,0.0014
"DEN",1958,16,0.00993
"DEN",1958,17,0.03381
"DEN",1958,18,0.0685
"DEN",1958,19,0.10313
"DEN",1958,20,0.13682
"DEN",1958,21,0.16429
"DEN",1958,22,0.18199
"DEN",1958,23,0.19043
"DEN",1958,24,0.18954
"DEN",1958,25,0.18018
"DEN",1958,26,0.16845
"DEN",1958,27,0.15291
"DEN",1958,28,0.13889
"DEN",1958,29,0.1258
"DEN",1958,30,0.11642
"DEN",1958,31,0.09819
"DEN",1958,32,0.08379
"DEN",1958,33,0.07577
"DEN",1958,34,0.06766
"DEN",1958,35,0.05422
"DEN",1958,36,0.04784
"DEN",1958,37,0.04092
"DEN",1958,38,0.03345
"DEN",1958,39,0.02628
"DEN",1958,40,0.02021
"DEN",1958,41,0.01518
"DEN",1958,42,0.01026
"DEN",1958,43,0.00738
"DEN",1958,44,0.00428
"DEN",1958,45,0.00241
"DEN",1958,46,0.00077
"DEN",1958,47,0.00045
"DEN",1958,48,6e-05
"DEN",1958,49,5e-05
"DEN",1958,50,4e-05
"DEN",1958,51,2e-05
"DEN",1958,52,1e-05
"DEN",1958,53,1e-05
"DEN",1958,54,0
"DEN",1958,55,0
"DEN",1959,12,0
"DEN",1959,13,2e-05
"DEN",1959,14,0.00022
"DEN",1959,15,0.00122
"DEN",1959,16,0.01018
"DEN",1959,17,0.03427
"DEN",1959,18,0.07071
"DEN",1959,19,0.10736
"DEN",1959,20,0.1373
"DEN",1959,21,0.15954
"DEN",1959,22,0.17685
"DEN",1959,23,0.18314
"DEN",1959,24,0.18387
"DEN",1959,25,0.17949
"DEN",1959,26,0.16648
"DEN",1959,27,0.15738
"DEN",1959,28,0.13786
"DEN",1959,29,0.12563
"DEN",1959,30,0.10689
"DEN",1959,31,0.09777
"DEN",1959,32,0.08669
"DEN",1959,33,0.07336
"DEN",1959,34,0.06319
"DEN",1959,35,0.05323
"DEN",1959,36,0.04596
"DEN",1959,37,0.03942
"DEN",1959,38,0.03343
"DEN",1959,39,0.02546
"DEN",1959,40,0.01919
"DEN",1959,41,0.01445
"DEN",1959,42,0.0104
"DEN",1959,43,0.00693
"DEN",1959,44,0.00491
"DEN",1959,45,0.00157
"DEN",1959,46,0.00112
"DEN",1959,47,0.00058
"DEN",1959,48,0.00013
"DEN",1959,49,1e-05
"DEN",1959,50,1e-05
"DEN",1959,51,0
"DEN",1959,52,0
"DEN",1959,53,0
"DEN",1959,54,0
"DEN",1959,55,0
"DEN",1960,12,0
"DEN",1960,13,1e-05
"DEN",1960,14,0.00019
"DEN",1960,15,0.00178
"DEN",1960,16,0.01209
"DEN",1960,17,0.03381
"DEN",1960,18,0.07097
"DEN",1960,19,0.11153
"DEN",1960,20,0.13814
"DEN",1960,21,0.1633
"DEN",1960,22,0.17858
"DEN",1960,23,0.18697
"DEN",1960,24,0.18903
"DEN",1960,25,0.18675
"DEN",1960,26,0.1718
"DEN",1960,27,0.15625
"DEN",1960,28,0.14273
"DEN",1960,29,0.12983
"DEN",1960,30,0.1111
"DEN",1960,31,0.09956
"DEN",1960,32,0.09105
"DEN",1960,33,0.07393
"DEN",1960,34,0.0654
"DEN",1960,35,0.05652
"DEN",1960,36,0.04826
"DEN",1960,37,0.03717
"DEN",1960,38,0.03029
"DEN",1960,39,0.02355
"DEN",1960,40,0.02023
"DEN",1960,41,0.01589
"DEN",1960,42,0.01001
"DEN",1960,43,0.00701
"DEN",1960,44,0.00322
"DEN",1960,45,0.00223
"DEN",1960,46,0.00093
"DEN",1960,47,0.00029
