"Year","Age","Births","Country","Exposure"
1978,38,697,"SWE",49083.84
1978,39,520,"SWE",48445.91
1978,40,356,"SWE",46354.73
1978,41,219,"SWE",44973.21
1978,42,131,"SWE",43927.33
1978,43,67,"SWE",42845.98
1978,44,40,"SWE",42368.8
1978,45,17,"SWE",43055.31
1978,46,7,"SWE",44340.6
1978,47,8,"SWE",45763.68
1978,48,2,"SWE",45260.35
1978,49,0,"SWE",46013.9
1978,50,0,"SWE",46062.45
1978,51,0,"SWE",47167.7
1978,52,0,"SWE",48219.46
1978,53,0,"SWE",49318.42
1978,54,0,"SWE",50357.17
1978,55,0,"SWE",50566.05
1979,12,0,"SWE",60172.91
1979,13,3,"SWE",59654.08
1979,14,8,"SWE",60853.08
1979,15,68,"SWE",57769.26
1979,16,197,"SWE",54093.38
1979,17,681,"SWE",52587.21
1979,18,1329,"SWE",51692.61
1979,19,2370,"SWE",52001.96
1979,20,3371,"SWE",53118.99
1979,21,4454,"SWE",54243.32
1979,22,5258,"SWE",55227.86
1979,23,6180,"SWE",55368.85
1979,24,6850,"SWE",55025.92
1979,25,7249,"SWE",56032.88
1979,26,7493,"SWE",57340.49
1979,27,7273,"SWE",56875.43
1979,28,7038,"SWE",58533.46
1979,29,6626,"SWE",61491.05
1979,30,5930,"SWE",64492.4
1979,31,5287,"SWE",65643.47
1979,32,4453,"SWE",67104.79
1979,33,3657,"SWE",67291.38
1979,34,2896,"SWE",66498.26
1979,35,2376,"SWE",63914.2
1979,36,1753,"SWE",59539.27
1979,37,1151,"SWE",54063.76
1979,38,820,"SWE",48173.79
1979,39,609,"SWE",49058.86
1979,40,407,"SWE",48416.26
1979,41,257,"SWE",46317.1
1979,42,182,"SWE",44950.92
1979,43,91,"SWE",43883.39
1979,44,37,"SWE",42787.86
1979,45,20,"SWE",42320.76
1979,46,10,"SWE",42986.86
1979,47,2,"SWE",44262.93
1979,48,1,"SWE",45676.31
1979,49,0,"SWE",45170.31
1979,50,0,"SWE",45929.12
1979,51,0,"SWE",45920.15
1979,52,0,"SWE",47024.08
1979,53,0,"SWE",48057.42
1979,54,0,"SWE",49118.37
1979,55,0,"SWE",50147.38
1980,12,0,"SWE",57230.3
1980,13,2,"SWE",60189.84
1980,14,13,"SWE",59692.29
1980,15,57,"SWE",60868.62
1980,16,216,"SWE",57867.22
1980,17,602,"SWE",54274.43
1980,18,1242,"SWE",52948.2
1980,19,2257,"SWE",52262.71
1980,20,3347,"SWE",52526.35
1980,21,4378,"SWE",53604.72
1980,22,5242,"SWE",54689.87
1980,23,6171,"SWE",55579.67
1980,24,6892,"SWE",55694.69
1980,25,7124,"SWE",55293.41
1980,26,7398,"SWE",56191.67
1980,27,7439,"SWE",57476.65
1980,28,7053,"SWE",56981.23
1980,29,6428,"SWE",58599.95
1980,30,5963,"SWE",61478.49
1980,31,5370,"SWE",64489.74
1980,32,4606,"SWE",65617.28
1980,33,3978,"SWE",67080
1980,34,3152,"SWE",67220.39
1980,35,2395,"SWE",66439.43
1980,36,1941,"SWE",63863.55
1980,37,1380,"SWE",59512.49
1980,38,931,"SWE",54016.48
1980,39,634,"SWE",48147.51
1980,40,405,"SWE",48997.23
1980,41,295,"SWE",48358.08
1980,42,145,"SWE",46272.1
1980,43,94,"SWE",44903.89
1980,44,49,"SWE",43813.48
1980,45,20,"SWE",42742.86
1980,46,6,"SWE",42263.77
1980,47,4,"SWE",42894.25
1980,48,1,"SWE",44171.59
1980,49,0,"SWE",45584.89
1980,50,0,"SWE",45079.46
1980,51,0,"SWE",45788.16
1980,52,0,"SWE",45780.23
1980,53,0,"SWE",46857.99
1980,54,0,"SWE",47864.16
1980,55,0,"SWE",48899.63
1981,12,0,"SWE",54127.15
1981,13,0,"SWE",57225.16
1981,14,12,"SWE",60204.68
1981,15,52,"SWE",59698.57
1981,16,193,"SWE",60950
1981,17,570,"SWE",57987.22
1981,18,1208,"SWE",54527.21
1981,19,2115,"SWE",53419.66
1981,20,3037,"SWE",52653.06
1981,21,3987,"SWE",52891.94
1981,22,4937,"SWE",53850.69
1981,23,5915,"SWE",54951.99
1981,24,6552,"SWE",55788.08
1981,25,6954,"SWE",55856.19
1981,26,6991,"SWE",55414.84
1981,27,7083,"SWE",56299.65
1981,28,6790,"SWE",57536.64
1981,29,6236,"SWE",56978.16
1981,30,5737,"SWE",58554.86
1981,31,5252,"SWE",61434.65
1981,32,4544,"SWE",64415.03
1981,33,3823,"SWE",65537.78
1981,34,3424,"SWE",66985.06
1981,35,2503,"SWE",67108.11
1981,36,1994,"SWE",66376.12
1981,37,1503,"SWE",63800.35
1981,38,1045,"SWE",59440.82
1981,39,645,"SWE",53979.23
1981,40,423,"SWE",48083.25
1981,41,279,"SWE",48940.97
1981,42,208,"SWE",48285.16
1981,43,92,"SWE",46209.12
1981,44,46,"SWE",44837.94
1981,45,18,"SWE",43765.7
1981,46,9,"SWE",42664.81
1981,47,3,"SWE",42173.83
1981,48,3,"SWE",42805.8
1981,49,0,"SWE",44070.63
1981,50,0,"SWE",45462.38
1981,51,0,"SWE",44944.65
1981,52,0,"SWE",45669.38
1981,53,0,"SWE",45636.64
1981,54,0,"SWE",46692.97
1981,55,0,"SWE",47668
1982,12,0,"SWE",52687.23
1982,13,3,"SWE",54113.36
1982,14,7,"SWE",57193.75
1982,15,36,"SWE",60213.03
1982,16,175,"SWE",59746.14
1982,17,531,"SWE",61019.44
1982,18,1064,"SWE",58146.25
1982,19,2079,"SWE",54808.93
1982,20,2928,"SWE",53641.33
1982,21,3850,"SWE",52846.05
1982,22,4628,"SWE",53021.09
1982,23,5466,"SWE",54002.43
1982,24,6334,"SWE",55053.32
1982,25,6982,"SWE",55870.83
1982,26,7060,"SWE",55942.8
1982,27,6865,"SWE",55436.4
1982,28,6860,"SWE",56295.6
1982,29,6297,"SWE",57505.66
1982,30,5627,"SWE",56931.92
1982,31,5096,"SWE",58480.06
1982,32,4545,"SWE",61375.74
1982,33,3945,"SWE",64330.96
1982,34,3289,"SWE",65457.53
1982,35,2714,"SWE",66921.65
1982,36,2088,"SWE",67059.81
1982,37,1564,"SWE",66305.93
1982,38,1133,"SWE",63712.01
1982,39,752,"SWE",59371.45
1982,40,496,"SWE",53927.79
1982,41,284,"SWE",48038.34
1982,42,174,"SWE",48888.01
1982,43,113,"SWE",48217.61
1982,44,62,"SWE",46157.72
1982,45,18,"SWE",44794.34
1982,46,11,"SWE",43671.1
1982,47,7,"SWE",42583.75
1982,48,2,"SWE",42079.63
1982,49,1,"SWE",42709.01
1982,50,1,"SWE",43963.74
1982,51,0,"SWE",45357
1982,52,0,"SWE",44823.51
1982,53,0,"SWE",45526.95
1982,54,0,"SWE",45487.38
1982,55,0,"SWE",46519.04
1983,12,0,"SWE",54832.99
1983,13,0,"SWE",52692.68
1983,14,4,"SWE",54085.94
1983,15,36,"SWE",57209.75
1983,16,144,"SWE",60236.55
1983,17,393,"SWE",59814.94
1983,18,1026,"SWE",61141.88
1983,19,1877,"SWE",58334.93
1983,20,2791,"SWE",54981.12
1983,21,3635,"SWE",53762.75
1983,22,4497,"SWE",52960.8
1983,23,5291,"SWE",53130.17
1983,24,6142,"SWE",54049.22
1983,25,6822,"SWE",55093.48
1983,26,7009,"SWE",55890.39
1983,27,6967,"SWE",55926.21
1983,28,6724,"SWE",55391.26
1983,29,6351,"SWE",56259.54
1983,30,5752,"SWE",57477.63
1983,31,5073,"SWE",56880.36
1983,32,4339,"SWE",58447.46
1983,33,3804,"SWE",61281.21
1983,34,3331,"SWE",64254.07
1983,35,2732,"SWE",65416.08
1983,36,2216,"SWE",66876.49
1983,37,1578,"SWE",67000.13
1983,38,1207,"SWE",66221.54
1983,39,870,"SWE",63636.59
1983,40,554,"SWE",59302.58
1983,41,317,"SWE",53876.86
1983,42,165,"SWE",48008.37
1983,43,133,"SWE",48824.51
1983,44,59,"SWE",48156.39
1983,45,22,"SWE",46102.98
1983,46,14,"SWE",44705.7
1983,47,1,"SWE",43580.58
1983,48,0,"SWE",42489.28
1983,49,1,"SWE",42000.71
1983,50,1,"SWE",42605.01
1983,51,0,"SWE",43858.73
1983,52,1,"SWE",45216
1983,53,0,"SWE",44672.4
1983,54,0,"SWE",45356.01
1983,55,0,"SWE",45311.13
1984,12,0,"SWE",55117.57
1984,13,0,"SWE",54858.78
1984,14,5,"SWE",52716.76
1984,15,33,"SWE",54121.74
1984,16,77,"SWE",57226.25
1984,17,366,"SWE",60312.85
1984,18,828,"SWE",59912.32
1984,19,1833,"SWE",61340.69
1984,20,2723,"SWE",58552.98
1984,21,3764,"SWE",55159.61
1984,22,4328,"SWE",53906.02
1984,23,5171,"SWE",53088.52
1984,24,6065,"SWE",53235.11
1984,25,6786,"SWE",54131.06
1984,26,7271,"SWE",55136.6
1984,27,7257,"SWE",55918.2
1984,28,7050,"SWE",55939.49
1984,29,6437,"SWE",55365.56
1984,30,6133,"SWE",56253.59
1984,31,5412,"SWE",57468.17
1984,32,4566,"SWE",56853.44
1984,33,3817,"SWE",58354
1984,34,3294,"SWE",61223.59
1984,35,2873,"SWE",64206.32
1984,36,2289,"SWE",65391.82
1984,37,1824,"SWE",66835.83
1984,38,1320,"SWE",66969.11
1984,39,953,"SWE",66173.66
1984,40,660,"SWE",63552.06
1984,41,413,"SWE",59258.52
1984,42,227,"SWE",53827.93
1984,43,122,"SWE",47942.39
1984,44,66,"SWE",48767.33
1984,45,25,"SWE",48081.84
1984,46,17,"SWE",46029.32
1984,47,5,"SWE",44611.25
1984,48,2,"SWE",43513.78
1984,49,0,"SWE",42413.09
1984,50,0,"SWE",41894.53
1984,51,0,"SWE",42505.15
1984,52,0,"SWE",43725.45
1984,53,0,"SWE",45062.3
1984,54,0,"SWE",44525.82
1984,55,0,"SWE",45173.04
1985,12,0,"SWE",54750.18
1985,13,1,"SWE",55166.53
1985,14,7,"SWE",54902.48
1985,15,24,"SWE",52754.92
1985,16,107,"SWE",54155.5
1985,17,350,"SWE",57305.22
1985,18,860,"SWE",60444.37
1985,19,1791,"SWE",60157.3
1985,20,2984,"SWE",61607.91
1985,21,3826,"SWE",58807.75
1985,22,4572,"SWE",55383.46
1985,23,5437,"SWE",54116.07
1985,24,6354,"SWE",53290.39
1985,25,6922,"SWE",53395.22
1985,26,7328,"SWE",54247.34
1985,27,7580,"SWE",55217.31
1985,28,7490,"SWE",56011.63
1985,29,6921,"SWE",55995.64
1985,30,6282,"SWE",55399.63
1985,31,5689,"SWE",56289.91
1985,32,4950,"SWE",57460.19
1985,33,4091,"SWE",56815.06
1985,34,3473,"SWE",58325.74
1985,35,2993,"SWE",61180.39
1985,36,2426,"SWE",64183.86
1985,37,1856,"SWE",65363.83
1985,38,1458,"SWE",66809.04
1985,39,1076,"SWE",66920.91
1985,40,696,"SWE",66109.22
1985,41,458,"SWE",63516
1985,42,268,"SWE",59222.5
1985,43,143,"SWE",53770.85
1985,44,65,"SWE",47877.21
1985,45,38,"SWE",48709.69
1985,46,9,"SWE",48028.9
1985,47,3,"SWE",45952.6
1985,48,3,"SWE",44542.64
1985,49,0,"SWE",43446.87
1985,50,1,"SWE",42313.67
1985,51,0,"SWE",41814.84
1985,52,0,"SWE",42374.59
1985,53,0,"SWE",43578.28
1985,54,0,"SWE",44943.43
1985,55,0,"SWE",44348.2
1986,12,0,"SWE",54318.26
1986,13,3,"SWE",54819.61
1986,14,9,"SWE",55225.41
1986,15,33,"SWE",54942.05
1986,16,111,"SWE",52823.82
1986,17,336,"SWE",54251.61
1986,18,868,"SWE",57477.41
1986,19,1810,"SWE",60754.81
1986,20,2964,"SWE",60435.26
1986,21,4138,"SWE",61922.1
1986,22,5070,"SWE",59111.83
1986,23,5631,"SWE",55689.38
1986,24,6524,"SWE",54373.21
1986,25,7104,"SWE",53489.59
1986,26,7566,"SWE",53580.07
1986,27,7649,"SWE",54386.69
1986,28,7709,"SWE",55368.12
1986,29,7191,"SWE",56110.14
1986,30,6651,"SWE",56098.82
1986,31,5773,"SWE",55478.46
1986,32,4996,"SWE",56324.65
1986,33,4391,"SWE",57477.44
1986,34,3566,"SWE",56834.58
1986,35,3070,"SWE",58315.58
1986,36,2495,"SWE",61158.31
1986,37,1991,"SWE",64151.24
1986,38,1429,"SWE",65341.19
1986,39,1096,"SWE",66772.91
1986,40,742,"SWE",66879.28
1986,41,457,"SWE",66072.1
1986,42,298,"SWE",63481.35
1986,43,172,"SWE",59166.15
1986,44,76,"SWE",53697.64
1986,45,32,"SWE",47831.28
1986,46,11,"SWE",48648.76
1986,47,2,"SWE",47956.27
1986,48,0,"SWE",45861.68
1986,49,1,"SWE",44477.71
1986,50,1,"SWE",43337.68
1986,51,0,"SWE",42221.98
1986,52,0,"SWE",41712.41
1986,53,0,"SWE",42247.84
1986,54,1,"SWE",43446.55
1986,55,0,"SWE",44764.69
1987,12,0,"SWE",53326.3
1987,13,1,"SWE",54418.33
1987,14,9,"SWE",54937.59
1987,15,24,"SWE",55307.71
1987,16,131,"SWE",55051.28
1987,17,325,"SWE",52934.95
1987,18,806,"SWE",54464.4
1987,19,1705,"SWE",57845.28
1987,20,2903,"SWE",61086.34
1987,21,4025,"SWE",60775.24
1987,22,5423,"SWE",62255.54
1987,23,6206,"SWE",59464.23
1987,24,6695,"SWE",56005.09
1987,25,7098,"SWE",54687.41
1987,26,7565,"SWE",53739.96
1987,27,7695,"SWE",53820.82
1987,28,7901,"SWE",54606.48
1987,29,7521,"SWE",55560.36
1987,30,7002,"SWE",56291.56
1987,31,6247,"SWE",56244.47
1987,32,5291,"SWE",55606.74
1987,33,4498,"SWE",56419
1987,34,3782,"SWE",57559.87
1987,35,2971,"SWE",56901.24
1987,36,2497,"SWE",58341.91
1987,37,1903,"SWE",61188.11
1987,38,1525,"SWE",64166.37
1987,39,1144,"SWE",65347.13
1987,40,761,"SWE",66750.91
1987,41,495,"SWE",66864.2
1987,42,303,"SWE",66035.59
1987,43,187,"SWE",63432.64
1987,44,105,"SWE",59114.5
1987,45,32,"SWE",53635.63
1987,46,17,"SWE",47777.79
1987,47,4,"SWE",48593.26
1987,48,0,"SWE",47859.16
1987,49,1,"SWE",45799.97
1987,50,0,"SWE",44388.92
1987,51,0,"SWE",43248.03
1987,52,0,"SWE",42144.68
1987,53,0,"SWE",41597.97
1987,54,0,"SWE",42121.11
1987,55,0,"SWE",43289.57
1988,12,0,"SWE",49987.3
1988,13,1,"SWE",53459.54
1988,14,5,"SWE",54567.02
1988,15,37,"SWE",55068.31
1988,16,137,"SWE",55437.88
1988,17,376,"SWE",55186.86
1988,18,828,"SWE",53188.11
1988,19,1732,"SWE",54862.63
1988,20,2946,"SWE",58262.48
1988,21,4362,"SWE",61472.78
1988,22,5642,"SWE",61154.09
1988,23,6921,"SWE",62675
1988,24,7627,"SWE",59880.8
1988,25,8001,"SWE",56432.25
1988,26,8255,"SWE",55038.02
1988,27,8254,"SWE",54104.6
1988,28,8102,"SWE",54129.85
1988,29,7935,"SWE",54910.26
1988,30,7435,"SWE",55821.93
1988,31,6571,"SWE",56545.79
1988,32,5648,"SWE",56469.02
1988,33,4721,"SWE",55789.79
1988,34,3941,"SWE",56586.96
1988,35,3300,"SWE",57676.64
1988,36,2603,"SWE",56993.25
1988,37,2084,"SWE",58424.07
1988,38,1640,"SWE",61261.11
1988,39,1242,"SWE",64218.1
1988,40,815,"SWE",65380.35
1988,41,560,"SWE",66777.35
1988,42,322,"SWE",66862.32
1988,43,179,"SWE",66043.18
1988,44,103,"SWE",63393.22
1988,45,47,"SWE",59048.31
1988,46,12,"SWE",53608.36
1988,47,5,"SWE",47733.75
1988,48,2,"SWE",48519.68
1988,49,0,"SWE",47791.85
1988,50,0,"SWE",45729.1
1988,51,0,"SWE",44319.05
1988,52,0,"SWE",43174.11
1988,53,1,"SWE",42048.77
1988,54,0,"SWE",41502.83
1988,55,0,"SWE",41994.47
1989,12,0,"SWE",48276.63
1989,13,0,"SWE",50158.68
1989,14,1,"SWE",53653.16
1989,15,38,"SWE",54754.03
1989,16,159,"SWE",55255.1
1989,17,428,"SWE",55651.99
1989,18,946,"SWE",55546.97
1989,19,1917,"SWE",53736.02
1989,20,2907,"SWE",55476.67
1989,21,4280,"SWE",58826.97
1989,22,5727,"SWE",62051.94
1989,23,6845,"SWE",61737.12
1989,24,8231,"SWE",63307.42
1989,25,8659,"SWE",60467.97
1989,26,8505,"SWE",56937.61
1989,27,8516,"SWE",55542.77
1989,28,8473,"SWE",54547.04
1989,29,8023,"SWE",54576.52
1989,30,7447,"SWE",55329.43
1989,31,6659,"SWE",56194.35
1989,32,5900,"SWE",56863.66
1989,33,5105,"SWE",56745.79
1989,34,4079,"SWE",56058.51
1989,35,3488,"SWE",56794.58
1989,36,2853,"SWE",57866.37
1989,37,2042,"SWE",57129.41
1989,38,1713,"SWE",58575.84
1989,39,1256,"SWE",61377.35
1989,40,879,"SWE",64298.65
1989,41,571,"SWE",65447.76
1989,42,389,"SWE",66807.8
1989,43,186,"SWE",66905.6
1989,44,73,"SWE",66046.28
1989,45,52,"SWE",63365.61
1989,46,23,"SWE",59034.31
1989,47,8,"SWE",53571.47
1989,48,0,"SWE",47706.65
1989,49,0,"SWE",48473.15
1989,50,0,"SWE",47729.92
1989,51,0,"SWE",45679.74
1989,52,0,"SWE",44270.55
1989,53,0,"SWE",43089.34
1989,54,0,"SWE",41976.68
1989,55,0,"SWE",41401.01
1990,12,0,"SWE",47114.61
1990,13,1,"SWE",48497.92
1990,14,10,"SWE",50348.07
1990,15,42,"SWE",53844.03
1990,16,162,"SWE",54957.16
1990,17,455,"SWE",55479.39
1990,18,1057,"SWE",56034.96
1990,19,2135,"SWE",56160.14
1990,20,3078,"SWE",54414.52
1990,21,4285,"SWE",56105.51
1990,22,5863,"SWE",59475.54
1990,23,7442,"SWE",62700.47
1990,24,8521,"SWE",62406.53
1990,25,9553,"SWE",63955.19
1990,26,9667,"SWE",61032.68
1990,27,9331,"SWE",57518.63
1990,28,8906,"SWE",56069.04
1990,29,8396,"SWE",55047
1990,30,7805,"SWE",55058.64
1990,31,7292,"SWE",55707.23
1990,32,6262,"SWE",56532.97
1990,33,5347,"SWE",57177.38
1990,34,4523,"SWE",57035.64
1990,35,3775,"SWE",56317.78
1990,36,2923,"SWE",57059.49
1990,37,2291,"SWE",58062.29
1990,38,1739,"SWE",57283.82
1990,39,1273,"SWE",58701.96
1990,40,913,"SWE",61488.11
1990,41,653,"SWE",64397.79
1990,42,380,"SWE",65490.76
1990,43,228,"SWE",66860.79
1990,44,109,"SWE",66915.97
1990,45,36,"SWE",66029.86
1990,46,23,"SWE",63339.38
1990,47,8,"SWE",58998.54
1990,48,4,"SWE",53529.75
1990,49,0,"SWE",47666.31
1990,50,0,"SWE",48424.31
1990,51,1,"SWE",47651.35
1990,52,0,"SWE",45624.51
1990,53,0,"SWE",44165.07
1990,54,0,"SWE",43012
1990,55,0,"SWE",41878.86
1991,12,0,"SWE",47663.78
1991,13,1,"SWE",47334.47
1991,14,7,"SWE",48639.82
1991,15,38,"SWE",50521.02
1991,16,144,"SWE",54014.74
1991,17,429,"SWE",55145.11
1991,18,1001,"SWE",55765.77
1991,19,1923,"SWE",56502.1
1991,20,3095,"SWE",56623.46
1991,21,3948,"SWE",54871.48
1991,22,5233,"SWE",56623.33
1991,23,6854,"SWE",59997.75
1991,24,8205,"SWE",63213.1
1991,25,9220,"SWE",62906.76
1991,26,9944,"SWE",64420.84
1991,27,9904,"SWE",61486.93
1991,28,9251,"SWE",57980.15
1991,29,8461,"SWE",56464.82
1991,30,7912,"SWE",55425.93
1991,31,7206,"SWE",55381.46
1991,32,6305,"SWE",55986.27
1991,33,5456,"SWE",56780.8
1991,34,4633,"SWE",57410.94
1991,35,3764,"SWE",57240.17
1991,36,3018,"SWE",56554.9
1991,37,2385,"SWE",57197.55
1991,38,1828,"SWE",58192.56
1991,39,1292,"SWE",57353.3
1991,40,923,"SWE",58783.19
1991,41,601,"SWE",61550.91
1991,42,406,"SWE",64405.98
1991,43,242,"SWE",65485.52
1991,44,107,"SWE",66826.96
1991,45,60,"SWE",66869.53
1991,46,16,"SWE",65970.84
1991,47,9,"SWE",63269.65
1991,48,1,"SWE",58913.68
1991,49,2,"SWE",53455.1
1991,50,0,"SWE",47603.12
1991,51,0,"SWE",48330.37
1991,52,0,"SWE",47568.16
1991,53,0,"SWE",45528.6
1991,54,0,"SWE",44064.08
1991,55,0,"SWE",42903.16
1992,12,0,"SWE",49013.33
1992,13,2,"SWE",47844.01
1992,14,7,"SWE",47472.59
1992,15,26,"SWE",48800.17
1992,16,131,"SWE",50662.08
1992,17,400,"SWE",54214.16
1992,18,789,"SWE",55384.36
1992,19,1691,"SWE",56137.75
1992,20,2806,"SWE",56838.84
1992,21,3920,"SWE",57013.03
1992,22,4956,"SWE",55241.76
1992,23,6122,"SWE",57051.16
1992,24,7848,"SWE",60442.71
1992,25,9008,"SWE",63590.83
1992,26,9609,"SWE",63251.73
1992,27,10032,"SWE",64750.31
1992,28,9524,"SWE",61791.87
1992,29,8809,"SWE",58306.52
1992,30,7951,"SWE",56718.84
1992,31,7083,"SWE",55686.73
1992,32,6365,"SWE",55631.78
1992,33,5562,"SWE",56161.95
1992,34,4668,"SWE",56967.2
1992,35,3925,"SWE",57563.46
1992,36,3124,"SWE",57376.62
1992,37,2424,"SWE",56647.3
1992,38,1875,"SWE",57273.86
1992,39,1321,"SWE",58221.03
1992,40,894,"SWE",57378.8
1992,41,618,"SWE",58777.87
1992,42,396,"SWE",61538.5
1992,43,222,"SWE",64347.55
1992,44,132,"SWE",65427.52
1992,45,53,"SWE",66750.35
1992,46,24,"SWE",66777.69
1992,47,16,"SWE",65879.34
1992,48,2,"SWE",63170.03
1992,49,1,"SWE",58812.63
1992,50,0,"SWE",53351.26
1992,51,0,"SWE",47521.03
1992,52,0,"SWE",48235.42
1992,53,0,"SWE",47453.38
1992,54,0,"SWE",45399.67
1992,55,0,"SWE",43937.24
1993,12,0,"SWE",48534.83
1993,13,0,"SWE",49255.46
1993,14,8,"SWE",48047.55
1993,15,27,"SWE",47664.6
1993,16,115,"SWE",49005.09
1993,17,317,"SWE",50894.26
1993,18,789,"SWE",54513.1
1993,19,1538,"SWE",55790.48
1993,20,2510,"SWE",56560.06
1993,21,3603,"SWE",57301.99
1993,22,4621,"SWE",57454.1
1993,23,5574,"SWE",55712.17
1993,24,6866,"SWE",57538.09
1993,25,8247,"SWE",60851.8
1993,26,9266,"SWE",63997.55
1993,27,9420,"SWE",63618.34
1993,28,9743,"SWE",65077.65
1993,29,8986,"SWE",62131.54
1993,30,7964,"SWE",58612.45
1993,31,7026,"SWE",57014.41
1993,32,6260,"SWE",55995.59
1993,33,5255,"SWE",55882.93
1993,34,4531,"SWE",56406.99
1993,35,3811,"SWE",57180.58
1993,36,3133,"SWE",57733.25
1993,37,2317,"SWE",57564.8
1993,38,1837,"SWE",56783.83
1993,39,1304,"SWE",57370.45
1993,40,972,"SWE",58290.17
1993,41,584,"SWE",57441.8
1993,42,382,"SWE",58814
1993,43,210,"SWE",61543.58
1993,44,104,"SWE",64335.28
1993,45,41,"SWE",65366.49
1993,46,25,"SWE",66695.41
1993,47,4,"SWE",66717.83
1993,48,2,"SWE",65769.3
1993,49,0,"SWE",63064.73
1993,50,1,"SWE",58697.27
1993,51,2,"SWE",53259.96
1993,52,0,"SWE",47433.73
1993,53,0,"SWE",48129.74
1993,54,0,"SWE",47328.47
1993,55,0,"SWE",45290.87
1994,12,0,"SWE",48093.56
1994,13,0,"SWE",48920.25
1994,14,5,"SWE",49601.8
1994,15,24,"SWE",48382.11
1994,16,108,"SWE",47999.46
1994,17,283,"SWE",49340.63
1994,18,640,"SWE",51325.66
1994,19,1364,"SWE",55087.69
1994,20,2189,"SWE",56338.88
1994,21,3149,"SWE",57096.84
1994,22,4226,"SWE",57890.92
1994,23,5261,"SWE",58026.44
1994,24,6246,"SWE",56268.81
1994,25,7340,"SWE",58139.17
1994,26,8361,"SWE",61428.64
1994,27,9173,"SWE",64505.73
1994,28,9408,"SWE",64127.06
1994,29,9170,"SWE",65565.67
1994,30,8072,"SWE",62668.58
1994,31,7071,"SWE",59066.49
1994,32,6062,"SWE",57493.85
1994,33,5066,"SWE",56417.19
1994,34,4427,"SWE",56297.11
1994,35,3764,"SWE",56812.26
1994,36,3121,"SWE",57489.94
1994,37,2355,"SWE",58056.7
1994,38,1829,"SWE",57846.06
1994,39,1325,"SWE",57020.07
1994,40,901,"SWE",57582.88
1994,41,611,"SWE",58470.26
1994,42,356,"SWE",57566.48
1994,43,220,"SWE",58907.09
1994,44,95,"SWE",61631.96
1994,45,55,"SWE",64367.42
1994,46,23,"SWE",65379.54
1994,47,6,"SWE",66701.02
1994,48,3,"SWE",66646.03
1994,49,1,"SWE",65707.97
1994,50,2,"SWE",62993.15
1994,51,0,"SWE",58622.13
1994,52,0,"SWE",53190.3
1994,53,0,"SWE",47397.8
1994,54,0,"SWE",48067.32
1994,55,0,"SWE",47260.56
1995,12,0,"SWE",47790.63
1995,13,1,"SWE",48347.77
1995,14,8,"SWE",49171.51
1995,15,32,"SWE",49851.58
1995,16,104,"SWE",48616.51
1995,17,279,"SWE",48268.01
1995,18,563,"SWE",49686.85
1995,19,1143,"SWE",51826.9
1995,20,1984,"SWE",55533.1
1995,21,2862,"SWE",56731.03
1995,22,3834,"SWE",57564.83
1995,23,4648,"SWE",58305.87
1995,24,5632,"SWE",58452.81
1995,25,6471,"SWE",56714.09
1995,26,7232,"SWE",58574.19
1995,27,8095,"SWE",61811.36
1995,28,8665,"SWE",64850.86
1995,29,8153,"SWE",64463.14
1995,30,7910,"SWE",65903.07
1995,31,6908,"SWE",62946.79
1995,32,5964,"SWE",59366.62
1995,33,4967,"SWE",57752.64
1995,34,4204,"SWE",56671.06
1995,35,3578,"SWE",56547.22
1995,36,2805,"SWE",56994.2
1995,37,2334,"SWE",57661.65
1995,38,1712,"SWE",58217.27
1995,39,1253,"SWE",57996.98
1995,40,886,"SWE",57144.83
1995,41,533,"SWE",57684.29
1995,42,354,"SWE",58533.15
1995,43,185,"SWE",57624.22
1995,44,105,"SWE",58954.42
1995,45,46,"SWE",61653
1995,46,20,"SWE",64341.54
1995,47,7,"SWE",65359.66
1995,48,3,"SWE",66634.55
1995,49,3,"SWE",66589.77
1995,50,0,"SWE",65625.82
1995,51,0,"SWE",62890.61
1995,52,0,"SWE",58529
1995,53,0,"SWE",53118.38
1995,54,0,"SWE",47329.39
1995,55,0,"SWE",48009.28
1996,12,0,"SWE",48148.66
1996,13,1,"SWE",47840.44
1996,14,4,"SWE",48405.12
1996,15,28,"SWE",49250.07
1996,16,105,"SWE",49935.47
1996,17,262,"SWE",48725.5
1996,18,483,"SWE",48438.73
1996,19,1021,"SWE",49974.3
1996,20,1699,"SWE",52089.29
1996,21,2484,"SWE",55765.53
1996,22,3223,"SWE",56998.32
1996,23,4127,"SWE",57769.04
1996,24,4921,"SWE",58507.55
1996,25,6033,"SWE",58653.75
1996,26,6437,"SWE",56892.16
1996,27,7004,"SWE",58736.32
1996,28,7479,"SWE",61879.2
1996,29,7792,"SWE",64914.49
1996,30,7399,"SWE",64448.38
1996,31,6933,"SWE",65938.25
1996,32,5864,"SWE",62953.47
1996,33,4854,"SWE",59403.06
1996,34,4010,"SWE",57750.81
1996,35,3300,"SWE",56652.92
1996,36,2798,"SWE",56513.91
1996,37,2152,"SWE",56986.01
1996,38,1654,"SWE",57650.94
1996,39,1235,"SWE",58192.46
1996,40,852,"SWE",57972.31
1996,41,533,"SWE",57138.12
1996,42,360,"SWE",57642.44
1996,43,190,"SWE",58494.65
1996,44,102,"SWE",57568.05
1996,45,52,"SWE",58884.55
1996,46,21,"SWE",61553.65
