"Country","Year","Age","ASFR","ASFR1","ASFR2","ASFR3","ASFR4","ASFR5p"
"FIN",1983,28,0.12063,0.04217,0.05381,0.01915,0.00372,0.00177
"FIN",1983,29,0.1154,0.03394,0.05224,0.02207,0.00489,0.00226
"FIN",1983,30,0.10084,0.02643,0.04468,0.02217,0.00495,0.00261
"FIN",1983,31,0.09287,0.01998,0.04065,0.02344,0.00583,0.00296
"FIN",1983,32,0.0771,0.01479,0.03165,0.02156,0.00609,0.00301
"FIN",1983,33,0.06614,0.01093,0.02702,0.01863,0.00626,0.0033
"FIN",1983,34,0.05541,0.00937,0.01933,0.01701,0.0067,0.00301
"FIN",1983,35,0.04571,0.00731,0.01487,0.01482,0.00496,0.00375
"FIN",1983,36,0.03987,0.00654,0.0115,0.01287,0.00528,0.00368
"FIN",1983,37,0.03145,0.00436,0.00829,0.01057,0.00447,0.00375
"FIN",1983,38,0.02336,0.00264,0.0063,0.00759,0.0035,0.00332
"FIN",1983,39,0.01892,0.00241,0.00479,0.00569,0.00315,0.00288
"FIN",1983,40,0.01361,0.00179,0.00292,0.00376,0.00219,0.00295
"FIN",1983,41,0.00948,0.00127,0.00184,0.00224,0.00137,0.00274
"FIN",1983,42,0.00527,5e-04,0.00104,0.00104,0.00121,0.00148
"FIN",1983,43,0.00384,3e-04,0.00066,8e-04,0.00087,0.0012
"FIN",1983,44,0.00163,0.00023,0.00017,0.00033,4e-04,5e-04
"FIN",1983,45,0.001,1e-04,0.00021,0.00014,0.00014,0.00042
"FIN",1983,46,0.00059,8e-05,4e-05,0.00015,0.00011,0.00022
"FIN",1983,47,0.00037,0,8e-05,4e-05,7e-05,0.00018
"FIN",1983,48,0.00011,0,0,0,0,0.00011
"FIN",1983,49,8e-05,0,0,0,4e-05,4e-05
"FIN",1983,50,0,0,0,0,0,0
"FIN",1983,51,0,0,0,0,0,0
"FIN",1983,52,0,0,0,0,0,0
"FIN",1983,53,0,0,0,0,0,0
"FIN",1983,54,0,0,0,0,0,0
"FIN",1983,55,0,0,0,0,0,0
"FIN",1984,12,0,0,0,0,0,0
"FIN",1984,13,0,0,0,0,0,0
"FIN",1984,14,6e-05,6e-05,0,0,0,0
"FIN",1984,15,0.00057,0.00057,0,0,0,0
"FIN",1984,16,0.00324,0.00321,3e-05,0,0,0
"FIN",1984,17,0.01026,0.00992,0.00033,0,0,0
"FIN",1984,18,0.0213,0.01913,0.00214,3e-05,0,0
"FIN",1984,19,0.03839,0.03291,0.00529,0.00019,0,0
"FIN",1984,20,0.05245,0.04081,0.0107,0.00094,0,0
"FIN",1984,21,0.0672,0.0444,0.02065,0.00207,8e-05,0
"FIN",1984,22,0.08067,0.04996,0.02655,0.00383,0.00027,6e-05
"FIN",1984,23,0.09521,0.05508,0.0322,0.00711,0.00076,5e-05
"FIN",1984,24,0.11462,0.061,0.0418,0.00984,0.00166,0.00033
"FIN",1984,25,0.1247,0.06166,0.04785,0.01235,0.00215,0.00069
"FIN",1984,26,0.12726,0.05751,0.05038,0.01582,0.00269,0.00087
"FIN",1984,27,0.12849,0.05125,0.05426,0.01843,0.00313,0.00142
"FIN",1984,28,0.1236,0.04385,0.05371,0.02003,0.00443,0.00156
"FIN",1984,29,0.11413,0.0349,0.05062,0.02136,0.00526,0.002
"FIN",1984,30,0.10339,0.02655,0.04623,0.02264,0.00534,0.00262
"FIN",1984,31,0.08742,0.02022,0.03696,0.02214,0.00515,0.00296
"FIN",1984,32,0.08008,0.0154,0.0329,0.02172,0.00602,0.00404
"FIN",1984,33,0.06701,0.0119,0.02419,0.02163,0.00596,0.00333
"FIN",1984,34,0.05575,0.00845,0.01986,0.01791,0.00588,0.00366
"FIN",1984,35,0.04813,0.00745,0.01481,0.01591,0.00594,0.00401
"FIN",1984,36,0.0386,0.00522,0.01176,0.01253,0.00547,0.00362
"FIN",1984,37,0.03249,0.00428,0.00924,0.01021,0.00517,0.00359
"FIN",1984,38,0.02485,0.00289,0.00652,0.00839,0.00386,0.00319
"FIN",1984,39,0.01802,0.00213,0.00503,0.00512,0.00256,0.00317
"FIN",1984,40,0.01425,0.00193,0.00302,0.00395,0.0026,0.00276
"FIN",1984,41,0.00884,0.00099,0.00164,0.00252,0.00161,0.00208
"FIN",1984,42,0.00591,6e-04,0.00094,0.0012,0.00107,0.0021
"FIN",1984,43,0.00359,0.00034,0.00048,0.00094,0.00075,0.00109
"FIN",1984,44,0.00207,0.00024,0.00027,0.00063,0.00033,0.00061
"FIN",1984,45,0.00107,0.00013,0.00013,7e-05,0.00016,0.00057
"FIN",1984,46,0.00045,3e-05,9e-05,0,0.00014,0.00019
"FIN",1984,47,0.00018,0,0,0,4e-05,0.00015
"FIN",1984,48,0,0,0,0,0,0
"FIN",1984,49,0,0,0,0,0,0
"FIN",1984,50,0,0,0,0,0,0
"FIN",1984,51,0,0,0,0,0,0
"FIN",1984,52,0,0,0,0,0,0
"FIN",1984,53,0,0,0,0,0,0
"FIN",1984,54,0,0,0,0,0,0
"FIN",1984,55,0,0,0,0,0,0
"FIN",1985,12,0,0,0,0,0,0
"FIN",1985,13,3e-05,3e-05,0,0,0,0
"FIN",1985,14,1e-04,1e-04,0,0,0,0
"FIN",1985,15,8e-04,8e-04,0,0,0,0
"FIN",1985,16,0.00283,0.00277,6e-05,0,0,0
"FIN",1985,17,0.0093,0.00899,0.00031,0,0,0
"FIN",1985,18,0.01766,0.01628,0.00129,6e-05,3e-05,0
"FIN",1985,19,0.03562,0.03018,0.00531,0.00014,0,0
"FIN",1985,20,0.04816,0.03692,0.01036,0.00083,6e-05,0
"FIN",1985,21,0.06299,0.04341,0.01772,0.00178,8e-05,0
"FIN",1985,22,0.0738,0.04524,0.02478,0.00335,0.00033,0.00011
"FIN",1985,23,0.09018,0.05407,0.02949,0.0058,0.00073,8e-05
"FIN",1985,24,0.10657,0.05832,0.03851,0.00801,0.00156,0.00016
"FIN",1985,25,0.11926,0.06011,0.04519,0.01122,0.00228,0.00046
"FIN",1985,26,0.12606,0.05809,0.04925,0.01408,0.00334,0.0013
"FIN",1985,27,0.12747,0.05107,0.05343,0.01772,0.00398,0.00127
"FIN",1985,28,0.123,0.04292,0.05474,0.01956,0.0043,0.00147
"FIN",1985,29,0.11262,0.0351,0.049,0.02154,0.00485,0.00213
"FIN",1985,30,0.102,0.02756,0.04358,0.02322,0.00492,0.00272
"FIN",1985,31,0.08641,0.02114,0.03557,0.02063,0.0061,0.00298
"FIN",1985,32,0.07661,0.01602,0.0313,0.02035,0.00587,0.00308
"FIN",1985,33,0.06693,0.01225,0.02595,0.01908,0.0064,0.00324
"FIN",1985,34,0.05613,0.0098,0.0182,0.01806,0.00616,0.0039
"FIN",1985,35,0.04771,0.00763,0.01587,0.01519,0.00566,0.00334
"FIN",1985,36,0.04044,0.00608,0.01147,0.01356,0.00534,0.00399
"FIN",1985,37,0.03117,0.00476,0.00844,0.01057,0.00364,0.00376
"FIN",1985,38,0.02444,0.00338,0.00659,0.00769,0.00362,0.00316
"FIN",1985,39,0.01869,0.00233,0.00443,0.00586,0.00312,0.00294
"FIN",1985,40,0.01401,0.00183,0.00298,0.00366,0.00279,0.00275
"FIN",1985,41,0.00833,9e-04,0.00148,0.00232,0.00148,0.00215
"FIN",1985,42,0.00618,0.00084,0.00084,0.00165,0.00066,0.0022
"FIN",1985,43,0.00368,3e-04,0.00053,0.00114,4e-04,0.0013
"FIN",1985,44,0.00185,3e-04,2e-04,0.00043,0.00028,0.00064
"FIN",1985,45,0.00107,6e-05,9e-05,0.00017,0.00027,0.00048
"FIN",1985,46,0.00037,0,0,0.00016,4e-05,0.00016
"FIN",1985,47,1e-04,0,0,3e-05,0,7e-05
"FIN",1985,48,7e-05,0,0,4e-05,0,4e-05
"FIN",1985,49,0,0,0,0,0,0
"FIN",1985,50,0,0,0,0,0,0
"FIN",1985,51,0,0,0,0,0,0
"FIN",1985,52,0,0,0,0,0,0
"FIN",1985,53,0,0,0,0,0,0
"FIN",1985,54,0,0,0,0,0,0
"FIN",1985,55,0,0,0,0,0,0
"FIN",1986,12,0,0,0,0,0,0
"FIN",1986,13,0,0,0,0,0,0
"FIN",1986,14,1e-04,1e-04,0,0,0,0
"FIN",1986,15,0.00049,0.00049,0,0,0,0
"FIN",1986,16,0.00288,0.00288,0,0,0,0
"FIN",1986,17,0.00831,0.00803,0.00028,0,0,0
"FIN",1986,18,0.01787,0.01614,0.00173,0,0,0
"FIN",1986,19,0.0314,0.02712,0.00407,0.00017,3e-05,0
"FIN",1986,20,0.04659,0.03601,0.00974,0.00075,6e-05,3e-05
"FIN",1986,21,0.05455,0.03781,0.01537,0.00134,3e-05,0
"FIN",1986,22,0.06976,0.04243,0.02325,0.0037,0.00035,3e-05
"FIN",1986,23,0.08251,0.04786,0.02855,0.0051,0.00089,0.00011
"FIN",1986,24,0.10072,0.05545,0.03554,0.00823,0.00122,0.00027
"FIN",1986,25,0.11419,0.05877,0.04133,0.01103,0.00241,0.00066
"FIN",1986,26,0.12317,0.05798,0.04746,0.0136,0.00304,0.00109
"FIN",1986,27,0.12604,0.05198,0.052,0.01723,0.00367,0.00116
"FIN",1986,28,0.1224,0.04306,0.05327,0.01973,0.00447,0.00187
"FIN",1986,29,0.11456,0.03446,0.05199,0.02138,0.00447,0.00226
"FIN",1986,30,0.10212,0.02872,0.04434,0.02124,0.00531,0.00251
"FIN",1986,31,0.08974,0.02096,0.0382,0.02184,0.00595,0.0028
"FIN",1986,32,0.07805,0.01709,0.03059,0.02112,0.00602,0.00323
"FIN",1986,33,0.06517,0.01253,0.02434,0.01921,0.00563,0.00347
"FIN",1986,34,0.05506,0.00967,0.01949,0.01644,0.00593,0.00352
"FIN",1986,35,0.04698,0.00806,0.01583,0.01443,0.00499,0.00368
"FIN",1986,36,0.03818,0.00622,0.01242,0.01159,0.00461,0.00334
"FIN",1986,37,0.02975,0.00383,0.00907,0.0093,0.00415,0.0034
"FIN",1986,38,0.02349,0.00326,0.00672,0.00699,0.00324,0.00327
"FIN",1986,39,0.01881,0.00215,0.00427,0.00657,0.00309,0.00273
"FIN",1986,40,0.0117,0.00151,0.00291,0.00276,0.00206,0.00246
"FIN",1986,41,0.00875,0.00105,0.00149,0.00252,0.00158,0.00211
"FIN",1986,42,0.0059,0.00042,0.00138,0.00167,0.00077,0.00167
"FIN",1986,43,0.00362,0.00048,0.00037,0.00073,0.00066,0.00139
"FIN",1986,44,0.00207,1e-04,0.00013,5e-04,0.00047,0.00087
"FIN",1986,45,0.00098,0,7e-05,2e-04,2e-04,0.00051
"FIN",1986,46,0.00057,7e-05,3e-05,0.00018,0,0.00029
"FIN",1986,47,2e-04,0,0,0,1e-04,1e-04
"FIN",1986,48,7e-05,0,0,0,3e-05,4e-05
"FIN",1986,49,0,0,0,0,0,0
"FIN",1986,50,4e-05,0,0,0,0,4e-05
"FIN",1986,51,0,0,0,0,0,0
"FIN",1986,52,0,0,0,0,0,0
"FIN",1986,53,0,0,0,0,0,0
"FIN",1986,54,0,0,0,0,0,0
"FIN",1986,55,0,0,0,0,0,0
"FIN",1987,12,0,0,0,0,0,0
"FIN",1987,13,3e-05,3e-05,0,0,0,0
"FIN",1987,14,7e-05,7e-05,0,0,0,0
"FIN",1987,15,0.00075,0.00075,0,0,0,0
"FIN",1987,16,0.00204,0.002,3e-05,0,0,0
"FIN",1987,17,0.00832,0.00816,0.00013,3e-05,0,0
"FIN",1987,18,0.01689,0.01556,0.00133,0,0,0
"FIN",1987,19,0.02889,0.02473,0.00405,0.00011,0,0
"FIN",1987,20,0.0415,0.03174,0.00921,0.00052,0,3e-05
"FIN",1987,21,0.05417,0.03765,0.01478,0.00165,8e-05,0
"FIN",1987,22,0.06517,0.04103,0.02085,0.00312,0.00016,0
"FIN",1987,23,0.07982,0.0475,0.0264,0.00513,0.00076,3e-05
"FIN",1987,24,0.09695,0.05311,0.03363,0.00818,0.00173,3e-04
"FIN",1987,25,0.1117,0.05742,0.04111,0.01053,0.00185,0.00079
"FIN",1987,26,0.12337,0.05988,0.04643,0.01334,0.00263,0.00109
"FIN",1987,27,0.12555,0.05374,0.05047,0.01573,0.00374,0.00187
"FIN",1987,28,0.12221,0.04547,0.05296,0.0174,0.00392,0.00246
"FIN",1987,29,0.11293,0.03772,0.04916,0.01959,0.00407,0.00239
"FIN",1987,30,0.10687,0.0308,0.04448,0.02359,0.00544,0.00255
"FIN",1987,31,0.09255,0.02362,0.03808,0.02186,0.006,0.003
"FIN",1987,32,0.0761,0.01575,0.03031,0.02051,0.00614,0.00338
"FIN",1987,33,0.06992,0.01576,0.02654,0.01876,0.00553,0.00334
"FIN",1987,34,0.05654,0.01033,0.0204,0.01668,0.00517,0.00396
"FIN",1987,35,0.0464,0.00802,0.01575,0.01436,0.00493,0.00334
"FIN",1987,36,0.03827,0.00659,0.01153,0.01192,0.00473,0.00351
"FIN",1987,37,0.03073,0.00497,0.00941,0.00884,0.00428,0.00323
"FIN",1987,38,0.02376,0.00341,0.0062,0.00697,0.00394,0.00323
"FIN",1987,39,0.01809,0.00237,0.00496,0.00514,0.00283,0.00279
"FIN",1987,40,0.0137,0.00161,0.00307,0.00402,0.00218,0.00282
"FIN",1987,41,0.00918,0.00102,0.0019,0.00263,0.00152,0.00211
"FIN",1987,42,0.00626,8e-04,0.00124,0.00174,0.00105,0.00143
"FIN",1987,43,0.00405,0.00052,0.00081,0.00081,0.00065,0.00126
"FIN",1987,44,0.00198,0.00011,0.00044,0.00048,0.00037,0.00059
"FIN",1987,45,0.00114,3e-05,1e-04,0.00027,0.00013,6e-04
"FIN",1987,46,0.00024,0,0,3e-05,3e-05,0.00017
"FIN",1987,47,0.00017,3e-05,0,7e-05,0,7e-05
"FIN",1987,48,1e-04,0,3e-05,3e-05,0,3e-05
"FIN",1987,49,0,0,0,0,0,0
"FIN",1987,50,0,0,0,0,0,0
"FIN",1987,51,0,0,0,0,0,0
"FIN",1987,52,0,0,0,0,0,0
"FIN",1987,53,0,0,0,0,0,0
"FIN",1987,54,0,0,0,0,0,0
"FIN",1987,55,0,0,0,0,0,0
"FIN",1988,12,0,0,0,0,0,0
"FIN",1988,13,3e-05,3e-05,0,0,0,0
"FIN",1988,14,3e-05,3e-05,0,0,0,0
"FIN",1988,15,0.00079,0.00076,4e-05,0,0,0
"FIN",1988,16,0.0027,0.00266,3e-05,0,0,0
"FIN",1988,17,0.00802,0.00779,0.00023,0,0,0
"FIN",1988,18,0.01626,0.0153,0.00095,0,0,0
"FIN",1988,19,0.03111,0.02747,0.00355,6e-05,3e-05,0
"FIN",1988,20,0.04253,0.03319,0.00875,0.00059,0,0
"FIN",1988,21,0.05434,0.03752,0.01517,0.00162,3e-05,0
"FIN",1988,22,0.06815,0.04285,0.02154,0.00325,0.00048,3e-05
"FIN",1988,23,0.08458,0.05012,0.02733,0.00586,0.00111,0.00017
"FIN",1988,24,0.10026,0.05558,0.03441,0.00853,0.0015,0.00024
"FIN",1988,25,0.1172,0.06206,0.0411,0.01103,0.00225,0.00076
"FIN",1988,26,0.13068,0.06311,0.04954,0.01418,0.00278,0.00106
"FIN",1988,27,0.13651,0.05933,0.05426,0.01763,0.00384,0.00145
"FIN",1988,28,0.13268,0.05086,0.05556,0.02063,0.00397,0.00166
"FIN",1988,29,0.1248,0.04088,0.05312,0.02309,0.00513,0.00257
"FIN",1988,30,0.11322,0.03074,0.04865,0.02576,0.00527,0.0028
"FIN",1988,31,0.1006,0.02584,0.04053,0.02479,0.00633,0.00312
"FIN",1988,32,0.08677,0.0195,0.03358,0.02373,0.00681,0.00316
"FIN",1988,33,0.07238,0.01501,0.02708,0.02115,0.00559,0.00355
"FIN",1988,34,0.06205,0.01139,0.02189,0.01899,0.00592,0.00385
"FIN",1988,35,0.05204,0.00952,0.01727,0.01601,0.00538,0.00387
"FIN",1988,36,0.04208,0.00674,0.01262,0.01352,0.00522,0.00398
"FIN",1988,37,0.03187,0.00543,0.00894,0.00993,0.00437,0.0032
"FIN",1988,38,0.02448,0.00383,0.00615,0.0074,0.00371,0.00338
"FIN",1988,39,0.01879,0.00281,0.00443,0.00531,0.00324,0.003
"FIN",1988,40,0.01436,0.00197,0.0035,0.00419,0.00246,0.00225
"FIN",1988,41,0.00898,0.00129,0.00188,0.00223,0.00165,0.00193
"FIN",1988,42,0.00641,0.00064,0.00117,0.00144,0.00119,0.00197
"FIN",1988,43,0.00383,0.00043,8e-04,0.00087,0.00059,0.00114
"FIN",1988,44,0.00196,1e-04,2e-04,0.00044,0.00029,0.00093
"FIN",1988,45,0.00121,0.00015,0.00022,0.00033,7e-05,0.00044
"FIN",1988,46,0.00081,0.00017,7e-05,7e-05,0.00017,0.00034
"FIN",1988,47,0.00027,0,7e-05,3e-05,7e-05,1e-04
"FIN",1988,48,3e-05,0,0,0,3e-05,0
"FIN",1988,49,0,0,0,0,0,0
"FIN",1988,50,4e-05,0,0,4e-05,0,0
"FIN",1988,51,0,0,0,0,0,0
